case:concept:name	cluster_label
13881_TRT24	0.7105
13881_TRT6	0.0
13881_TRT7	0.6316
13881_TRT8	0.0263
13882_TRT18	0.0263
13882_TRT24	0.1316
13882_TRT8	0.7105
13883_TRT21	0.1579
13883_TRT22	0.1316
13883_TRT24	0.1316
13883_TRT4	0.7895
13883_TRT6	0.0
13883_TRT8	0.0263
13884_TRT11	0.7105
13884_TRT22	0.2895
13884_TRT8	0.7105
13885_TRT6	0.0789
13885_TRT8	0.1053
13886_TRT10	0.1053
13886_TRT14	0.0263
13886_TRT18	0.2368
13886_TRT21	0.0263
13886_TRT22	0.1316
13886_TRT24	0.2632
13886_TRT6	0.0263
13886_TRT8	0.1316
13887_TRT8	0.1053
13888_TRT18	0.0
13888_TRT21	0.0263
13888_TRT22	0.2895
13888_TRT4	0.7895
13888_TRT5	0.8684
13888_TRT6	0.0
13889_TRT21	0.7105
13889_TRT24	0.2895
13889_TRT4	0.7895
13889_TRT8	0.7895
1388_TRT11	0.1053
1388_TRT12	0.7895
1388_TRT15	0.1842
1388_TRT20	0.6316
1388_TRT22	0.1316
1388_TRT4	0.7895
13890_TRT6	0.0
13890_TRT7	0.1053
13890_TRT8	0.0789
13891_TRT24	0.7105
13891_TRT6	0.1316
13893_TRT16	0.5
13893_TRT21	0.0263
13893_TRT24	0.2632
13893_TRT8	0.3158
13894_TRT21	0.7105
13894_TRT22	0.5
13894_TRT8	0.1316
13895_TRT21	0.4211
13895_TRT22	0.1316
13895_TRT24	0.4211
13895_TRT6	0.0
13895_TRT8	0.3947
13896_TRT21	0.0263
13896_TRT22	0.1316
13896_TRT8	0.1316
13897_TRT16	0.5
13897_TRT8	0.3947
13898_TRT7	0.1053
13899_TRT4	0.3158
13899_TRT6	0.1316
13899_TRT7	0.1053
1389_TRT12	0.8421
1389_TRT15	0.0
1389_TRT22	0.1316
1389_TRT24	0.1053
138_TRT10	0.5263
138_TRT11	0.5526
138_TRT18	0.1053
138_TRT20	0.8684
13900_TRT21	0.7105
13900_TRT22	0.1316
13900_TRT24	0.1579
13900_TRT4	0.7895
13900_TRT8	0.3947
13901_TRT16	0.5
13901_TRT18	0.0263
13901_TRT22	0.1316
13901_TRT24	0.1579
13901_TRT8	0.1316
13902_TRT14	0.2368
13902_TRT16	0.5
13902_TRT21	0.7105
13902_TRT22	0.1316
13902_TRT6	0.1316
13903_TRT14	0.2368
13903_TRT24	0.4211
13903_TRT8	0.4737
13904_TRT14	0.2368
13904_TRT18	0.2368
13904_TRT22	0.1316
13904_TRT24	0.2368
13905_TRT22	0.1316
13905_TRT4	0.7895
13905_TRT7	0.6316
13905_TRT8	0.0263
13906_TRT18	0.5263
13906_TRT21	0.0263
13906_TRT22	0.1316
13906_TRT6	0.1842
13906_TRT8	0.0789
13907_TRT22	0.0789
13907_TRT24	0.1842
13907_TRT8	0.7105
13908_TRT22	0.0789
13908_TRT8	0.1053
13909_TRT22	0.0789
13909_TRT24	0.0263
13909_TRT5	0.7105
13909_TRT8	0.3947
1390_TRT12	0.8158
1390_TRT20	0.8684
1390_TRT22	0.1316
13910_TRT21	0.0263
13910_TRT22	0.0789
13910_TRT8	0.1316
13911_TRT8	0.4211
13912_TRT21	0.7105
13912_TRT22	0.0789
13912_TRT24	0.1842
13912_TRT8	0.3947
13913_TRT10	0.8158
13913_TRT4	0.7895
13913_TRT6	0.1842
13914_TRT21	0.7105
13914_TRT4	0.7895
13914_TRT8	0.0789
13915_TRT21	0.1842
13915_TRT22	0.0789
13915_TRT24	0.1842
13915_TRT6	0.2368
13915_TRT8	0.0263
13916_TRT22	0.0789
13916_TRT7	0.1053
13916_TRT8	0.0263
13917_TRT22	0.0789
13917_TRT24	0.3684
13917_TRT7	0.1053
13918_TRT7	0.1053
13918_TRT8	0.0263
13919_TRT11	0.5526
13919_TRT21	0.0263
13919_TRT22	0.0789
13919_TRT8	0.7105
1391_TRT15	0.3947
1391_TRT20	0.8684
1391_TRT21	0.0789
1391_TRT4	0.4211
1391_TRT8	0.8158
13920_TRT16	0.9474
13920_TRT22	0.0789
13920_TRT24	0.3684
13920_TRT4	0.7895
13920_TRT8	0.7105
13921_TRT18	0.2368
13921_TRT21	0.0263
13922_TRT22	0.0789
13922_TRT24	0.1842
13923_TRT21	0.3158
13923_TRT22	0.0789
13923_TRT24	0.3684
13923_TRT8	0.7105
13924_TRT21	0.5
13924_TRT22	0.0789
13925_TRT22	0.0789
13925_TRT24	0.0263
13925_TRT4	0.7895
13926_TRT14	0.3158
13926_TRT22	0.0789
13926_TRT8	0.7105
13927_TRT18	0.1316
13927_TRT7	0.1053
13927_TRT8	0.0789
13928_TRT22	0.1316
13928_TRT7	0.6316
13928_TRT8	0.0263
13929_TRT22	0.1316
13929_TRT6	0.8158
13929_TRT7	0.1053
13929_TRT8	0.2895
1392_TRT12	0.8421
1392_TRT18	0.1053
1392_TRT20	0.6316
1392_TRT21	0.7105
1392_TRT22	0.1316
1392_TRT4	0.4211
13930_TRT22	0.1316
13930_TRT6	0.3947
13930_TRT8	0.3158
13931_TRT16	0.5
13931_TRT18	0.7105
13931_TRT22	0.1316
13932_TRT18	0.5263
13932_TRT22	0.1316
13932_TRT8	0.1316
13933_TRT22	0.1316
13933_TRT24	0.2632
13934_TRT16	0.5
13934_TRT22	0.4211
13934_TRT24	0.0
13934_TRT4	0.7895
13934_TRT6	0.3947
13935_TRT24	0.0
13935_TRT4	0.3158
13936_TRT14	0.2632
13936_TRT18	0.0
13936_TRT24	0.0
13937_TRT22	0.7105
13937_TRT24	0.2368
13938_TRT18	0.0263
13938_TRT21	0.1316
13938_TRT22	0.7105
13938_TRT4	0.7895
13938_TRT8	0.1316
13939_TRT10	0.1053
13939_TRT22	0.0789
13939_TRT24	0.0
13939_TRT7	0.1053
1393_TRT12	0.8158
1393_TRT15	0.0789
1393_TRT20	0.6316
1393_TRT21	0.7105
1393_TRT8	0.6316
13940_TRT21	0.1316
13940_TRT24	0.0
13940_TRT4	0.7895
13941_TRT4	0.7895
13942_TRT24	0.2368
13943_TRT22	0.1316
13943_TRT6	0.0263
13943_TRT8	0.3947
13944_TRT18	0.0263
13944_TRT22	0.1316
13944_TRT24	0.7105
13944_TRT6	0.7105
13945_TRT18	0.1842
13945_TRT22	0.1316
13945_TRT24	0.0
13946_TRT22	0.7105
13946_TRT24	0.2368
13946_TRT4	0.7895
13947_TRT16	0.5
13947_TRT22	0.1316
13947_TRT24	0.2368
13947_TRT6	0.1842
13948_TRT10	0.7105
13948_TRT18	0.2368
13948_TRT22	0.1316
13948_TRT7	0.6316
13949_TRT4	0.7895
1394_TRT1	0.8158
1394_TRT12	0.7105
1394_TRT18	0.6316
1394_TRT20	0.8684
1394_TRT21	0.7105
1394_TRT4	0.4211
1394_TRT7	0.1053
13950_TRT18	0.0263
13950_TRT24	0.0
13950_TRT4	0.7895
13950_TRT6	0.1842
13951_TRT24	0.0
13953_TRT16	0.5
13953_TRT24	0.0
13953_TRT6	0.0
13954_TRT22	0.5
13954_TRT24	0.0
13954_TRT4	0.7895
13955_TRT24	0.0
13955_TRT4	0.7895
13956_TRT21	0.1316
13957_TRT24	0.2368
13958_TRT18	0.1579
13958_TRT4	0.7895
13959_TRT24	0.2368
1395_TRT12	0.7105
1395_TRT15	0.1842
1395_TRT21	0.7105
13960_TRT18	0.0
13960_TRT22	0.1316
13961_TRT24	0.2368
13961_TRT4	0.3158
13961_TRT6	0.0
13962_TRT10	0.7105
13962_TRT18	0.0263
13962_TRT22	0.3947
13962_TRT24	0.2368
13964_TRT11	0.7105
13965_TRT21	0.7105
13965_TRT24	0.0
13965_TRT8	0.7105
13966_TRT21	0.7105
13966_TRT24	0.0263
13967_TRT24	0.0
13968_TRT10	0.3158
13968_TRT24	0.0
13969_TRT18	0.0
13969_TRT24	0.0
13969_TRT4	0.7895
1396_TRT15	0.0263
1396_TRT20	0.6316
13970_TRT10	0.7105
13970_TRT22	0.0789
13970_TRT24	0.7105
13970_TRT4	0.7895
13971_TRT18	0.2368
13972_TRT18	0.3684
13972_TRT24	0.2368
13972_TRT6	0.1316
13972_TRT8	0.1316
13975_TRT24	0.0263
13975_TRT7	0.3421
13976_TRT18	0.0
13976_TRT24	0.4211
13976_TRT8	0.3158
13977_TRT16	0.5
13978_TRT16	0.6842
13978_TRT4	0.7895
13978_TRT8	0.7105
13979_TRT21	0.0263
13979_TRT24	0.1842
1397_TRT12	0.8421
1397_TRT21	0.0789
13980_TRT22	0.0789
13980_TRT4	0.7895
13981_TRT16	0.7105
13981_TRT22	0.2895
13981_TRT24	0.2368
13981_TRT8	0.3421
13982_TRT8	0.1316
13983_TRT18	0.0
13983_TRT24	0.1842
13983_TRT8	0.1316
13985_TRT24	0.2368
13985_TRT8	0.1316
13986_TRT18	0.0263
13986_TRT21	0.0263
13987_TRT21	0.0263
13987_TRT22	0.8158
13987_TRT7	0.1053
13988_TRT18	0.0
13988_TRT21	0.0263
13988_TRT4	0.7895
13989_TRT21	0.0263
13989_TRT24	0.3158
13989_TRT4	0.7895
13989_TRT8	0.7105
1398_TRT12	1.0
1398_TRT15	0.1316
1398_TRT21	0.0789
1398_TRT24	0.1053
1398_TRT8	0.8158
13990_TRT11	0.5526
13990_TRT24	0.5526
13990_TRT4	0.7895
13990_TRT8	0.7105
13991_TRT11	0.7105
13991_TRT6	0.1316
13991_TRT7	0.1053
13992_TRT21	0.7105
13993_TRT10	0.7105
13993_TRT22	0.8158
13993_TRT8	0.7105
13994_TRT10	0.7105
13994_TRT22	0.1316
13994_TRT4	0.1053
13994_TRT6	0.8158
13994_TRT7	0.1053
13995_TRT18	0.0263
13995_TRT22	0.7105
13995_TRT4	0.7895
13995_TRT8	0.1316
13996_TRT21	0.7105
13996_TRT22	0.5263
13996_TRT4	0.7895
13996_TRT7	0.1053
13996_TRT8	0.7105
13997_TRT21	0.1316
13997_TRT6	0.1316
13998_TRT22	0.2632
13998_TRT4	0.7895
13998_TRT8	0.7105
13999_TRT4	0.7895
1399_TRT12	0.7105
1399_TRT15	0.3947
1399_TRT20	0.6316
1399_TRT4	0.1053
1399_TRT7	0.1053
1399_TRT9	0.2105
139_TRT10	0.5263
139_TRT11	0.5526
139_TRT15	0.1053
139_TRT20	0.8684
139_TRT22	0.2895
13_TRT11	0.5526
13_TRT12	1.0
13_TRT3	0.6316
14000_TRT21	0.5
14000_TRT22	0.1316
14000_TRT24	0.3684
14000_TRT4	0.7895
14000_TRT8	0.7105
14001_TRT22	0.5
14001_TRT24	0.0263
14001_TRT4	0.7895
14002_TRT24	0.3684
14002_TRT4	0.7895
14003_TRT22	0.1316
14003_TRT7	0.1053
14004_TRT21	0.7105
14004_TRT22	0.2632
14004_TRT24	0.2368
14004_TRT6	0.2368
14005_TRT16	0.1316
14005_TRT22	0.5
14006_TRT16	0.2895
14006_TRT18	0.0789
14006_TRT21	0.7105
14006_TRT22	0.1316
14006_TRT24	0.1842
14006_TRT4	0.7895
14006_TRT8	0.1316
14007_TRT21	0.0263
14007_TRT22	0.4211
14007_TRT4	0.7895
14008_TRT21	0.0263
14008_TRT24	0.0263
14008_TRT6	0.3947
14008_TRT8	0.1316
14009_TRT8	0.3947
1400_TRT20	0.6316
1400_TRT21	0.5263
1400_TRT22	0.1316
1400_TRT4	0.7895
14010_TRT21	0.0263
14010_TRT22	0.2895
14010_TRT6	0.3947
14010_TRT8	0.3158
14011_TRT10	0.7105
14011_TRT21	0.0263
14011_TRT22	0.2895
14011_TRT8	0.1316
14012_TRT21	0.0263
14012_TRT22	0.2895
14012_TRT24	0.0
14012_TRT7	0.1053
14012_TRT8	0.2895
14013_TRT16	0.7105
14013_TRT22	0.2895
14013_TRT4	0.3158
14014_TRT10	0.7105
14014_TRT16	0.5
14014_TRT21	0.0263
14014_TRT22	0.2895
14014_TRT24	0.1316
14014_TRT8	0.1316
14015_TRT16	0.2895
14015_TRT21	0.0263
14015_TRT22	0.2895
14015_TRT24	0.2368
14015_TRT4	0.3158
14015_TRT8	0.1316
14016_TRT16	0.2895
14016_TRT22	0.2895
14017_TRT10	0.1053
14017_TRT22	0.2895
14018_TRT10	0.1053
14018_TRT24	0.0
14018_TRT8	0.7105
14019_TRT8	0.7105
1401_TRT15	0.3684
1401_TRT18	0.1053
1401_TRT20	0.8684
1401_TRT21	0.0789
1401_TRT9	0.2105
14020_TRT10	0.7105
14020_TRT14	0.1579
14020_TRT16	0.5263
14020_TRT21	0.7105
14020_TRT22	0.2895
14020_TRT24	0.1842
14021_TRT21	0.0263
14021_TRT24	0.1842
14021_TRT8	0.3947
14022_TRT14	0.0
14022_TRT21	0.0789
14022_TRT22	0.2895
14022_TRT4	0.7895
14022_TRT8	0.2895
14023_TRT22	0.2895
14023_TRT24	0.7105
14023_TRT4	0.7895
14024_TRT11	0.7105
14024_TRT21	0.0263
14024_TRT8	0.7105
14025_TRT10	0.1053
14025_TRT16	0.5
14025_TRT22	0.2895
14025_TRT8	0.7105
14026_TRT16	0.1316
14026_TRT22	0.2895
14026_TRT8	0.1053
14027_TRT22	0.2895
14027_TRT24	0.2368
14028_TRT21	0.1316
14028_TRT22	0.2895
14028_TRT24	0.3421
14029_TRT22	0.0789
14029_TRT4	0.7895
14029_TRT6	0.3158
14029_TRT7	0.1053
14029_TRT8	0.1316
1402_TRT12	0.7105
1402_TRT15	0.1579
1402_TRT20	0.6316
1402_TRT21	0.0789
1402_TRT4	0.7895
14030_TRT24	0.0
14030_TRT4	0.7895
14030_TRT8	0.5526
14031_TRT22	0.0789
14032_TRT10	0.1053
14032_TRT21	0.1316
14032_TRT22	0.7105
14032_TRT8	0.1316
14033_TRT21	0.1316
14033_TRT22	0.0789
14033_TRT8	0.7105
14034_TRT10	0.1053
14034_TRT4	0.7895
14034_TRT8	0.1316
14035_TRT10	0.7105
14035_TRT21	0.2895
14035_TRT22	0.0789
14036_TRT16	0.7105
14036_TRT6	0.0263
14037_TRT10	0.8158
14037_TRT21	0.5
14038_TRT22	0.0789
14039_TRT22	0.2895
14039_TRT24	0.0263
14039_TRT7	0.1053
1403_TRT18	0.1053
1403_TRT20	0.8684
1403_TRT22	0.1316
1403_TRT9	0.2105
14040_TRT21	0.1579
14040_TRT22	0.0789
14040_TRT24	0.0
14040_TRT8	0.7105
14041_TRT16	0.2895
14041_TRT21	0.0263
14041_TRT22	0.1316
14041_TRT24	0.1842
14042_TRT21	0.7105
14042_TRT22	0.2895
14042_TRT24	0.4211
14043_TRT16	0.5
14043_TRT22	0.2895
14043_TRT24	0.0263
14044_TRT22	0.0789
14044_TRT24	0.5
14044_TRT8	0.7105
14045_TRT24	0.1842
14045_TRT4	0.7895
14045_TRT8	0.4737
14046_TRT22	0.5263
14047_TRT22	0.1316
14047_TRT24	0.2632
14047_TRT4	0.7895
14047_TRT8	0.7105
14048_TRT16	0.5
14048_TRT21	0.0263
14048_TRT22	0.4211
14049_TRT16	0.5
14049_TRT6	0.0
1404_TRT15	0.0789
1404_TRT21	0.5263
1404_TRT22	0.1316
1404_TRT4	0.7895
1404_TRT8	0.7105
14050_TRT22	0.2632
14051_TRT24	0.3684
14051_TRT6	0.1579
14052_TRT10	0.1053
14052_TRT22	0.1316
14052_TRT6	0.0263
14052_TRT8	0.7105
14053_TRT24	0.3421
14054_TRT24	0.2368
14054_TRT6	0.0263
14055_TRT14	0.1579
14055_TRT24	0.7105
14055_TRT8	0.3947
14056_TRT21	0.0
14056_TRT24	0.7105
14056_TRT6	0.0263
14057_TRT21	0.1579
14057_TRT22	0.1316
14057_TRT24	0.4211
14058_TRT16	0.2895
14058_TRT18	0.4211
14058_TRT21	0.1842
14058_TRT24	0.0
14058_TRT4	0.7895
14059_TRT18	0.1316
14059_TRT21	0.7105
1405_TRT21	0.5263
1405_TRT24	0.1053
14060_TRT18	0.1316
14060_TRT24	0.5
14060_TRT4	0.7895
14061_TRT21	0.1579
14061_TRT22	0.1316
14061_TRT7	0.7105
14061_TRT8	0.7105
14062_TRT18	0.2368
14062_TRT21	0.1579
14063_TRT24	0.3684
14063_TRT6	0.0263
14064_TRT16	0.5
14064_TRT21	0.1579
14064_TRT22	0.1316
14064_TRT24	0.3684
14064_TRT6	0.4211
14065_TRT22	0.1316
14065_TRT6	0.0263
14066_TRT16	0.5263
14066_TRT18	0.7105
14066_TRT22	0.1316
14067_TRT16	0.5
14067_TRT22	0.5
14067_TRT6	0.0263
14067_TRT7	0.1053
14068_TRT22	0.1316
14068_TRT4	0.7895
14068_TRT8	0.1316
14069_TRT18	0.0
14069_TRT22	0.4211
14069_TRT4	0.7895
14069_TRT6	0.8158
1406_TRT12	0.8421
1406_TRT15	0.1316
1406_TRT20	0.8684
1406_TRT21	0.7105
1406_TRT4	0.7895
14070_TRT4	0.7895
14071_TRT18	0.2895
14072_TRT21	0.1579
14073_TRT16	0.5
14073_TRT18	0.1316
14073_TRT22	0.5
14074_TRT11	0.3421
14074_TRT18	0.1316
14074_TRT21	0.5
14075_TRT8	0.4211
14076_TRT22	0.5
14076_TRT24	0.0
14076_TRT8	0.3158
14077_TRT24	0.1316
14078_TRT10	0.7105
14078_TRT16	0.7105
14078_TRT21	0.1579
14079_TRT6	0.0263
14079_TRT8	0.7105
1407_TRT12	0.3947
1407_TRT21	0.7105
1407_TRT22	0.1316
1407_TRT4	0.7895
14080_TRT21	0.7105
14080_TRT24	0.3684
14080_TRT6	0.0263
14080_TRT7	0.5263
14082_TRT18	0.0
14082_TRT21	0.0526
14082_TRT24	0.7105
14082_TRT4	0.7895
14083_TRT18	0.1316
14083_TRT4	0.7895
14083_TRT7	0.7105
14083_TRT8	0.7105
14084_TRT18	0.2368
14084_TRT4	0.7895
14085_TRT18	0.7105
14085_TRT24	0.0
14085_TRT8	0.7105
14086_TRT16	0.2895
14086_TRT24	0.1842
14086_TRT8	0.7105
14087_TRT8	0.2895
14088_TRT16	0.5
14088_TRT21	0.1842
14089_TRT18	0.3684
14089_TRT21	0.2368
14089_TRT7	0.5526
1408_TRT12	1.0
1408_TRT20	0.6316
1408_TRT21	0.7105
1408_TRT4	0.4211
1408_TRT8	0.7105
14090_TRT24	0.1579
14090_TRT8	0.1053
14091_TRT16	0.5
14091_TRT18	0.0263
14091_TRT21	0.1842
14091_TRT8	0.1053
14092_TRT22	0.4211
14092_TRT24	0.2368
14092_TRT8	0.6316
14093_TRT22	0.1316
14093_TRT24	0.3684
14094_TRT22	0.0789
14095_TRT21	0.7105
14095_TRT6	0.3158
14095_TRT7	0.3947
14095_TRT8	0.7105
14096_TRT22	0.7105
14096_TRT24	0.0
14097_TRT24	0.4211
14097_TRT7	0.7105
14097_TRT8	0.0789
14098_TRT18	0.0
14098_TRT21	0.7105
14098_TRT6	0.4211
14099_TRT16	0.5
14099_TRT24	0.1842
14099_TRT8	0.5
1409_TRT12	0.8421
1409_TRT15	0.0
1409_TRT20	0.6316
1409_TRT4	0.4211
1409_TRT8	0.1316
140_TRT10	0.5263
140_TRT21	0.7105
14100_TRT14	0.1316
14100_TRT16	0.5263
14100_TRT21	0.1842
14100_TRT24	0.0
14100_TRT6	0.2368
14100_TRT7	0.5263
14100_TRT8	0.0789
14101_TRT18	0.7105
14101_TRT24	0.2368
14101_TRT7	0.3158
14102_TRT11	0.7105
14102_TRT16	0.5
14102_TRT24	0.2368
14102_TRT7	0.4737
14102_TRT8	0.7105
14103_TRT16	0.5
14103_TRT24	0.2368
14104_TRT16	0.1316
14106_TRT21	0.3684
14106_TRT22	0.0789
14106_TRT7	0.7105
14107_TRT18	0.0
14107_TRT8	0.1053
14108_TRT16	0.1316
14108_TRT22	0.0
14108_TRT7	0.2895
14108_TRT8	0.0263
14109_TRT22	0.0
14109_TRT24	0.0
14109_TRT6	0.7105
14109_TRT7	0.5
1410_TRT12	0.8421
1410_TRT15	0.1316
1410_TRT20	0.8684
1410_TRT22	0.1316
1410_TRT24	0.6316
14110_TRT18	0.0
14110_TRT7	0.3421
14111_TRT18	0.0263
14111_TRT7	0.5
14111_TRT8	0.3947
14112_TRT21	0.0263
14112_TRT7	0.5
14113_TRT18	0.2895
14114_TRT18	0.0263
14114_TRT22	0.2368
14114_TRT24	0.1842
14114_TRT4	0.7895
14114_TRT7	0.5
14114_TRT8	0.1316
14115_TRT10	0.1053
14115_TRT18	0.0
14115_TRT4	0.7895
14115_TRT7	0.7105
14115_TRT8	0.3158
14116_TRT21	0.7105
14116_TRT4	0.7895
14116_TRT8	0.5263
14117_TRT24	0.0
14117_TRT4	0.7895
14117_TRT8	0.5263
14118_TRT21	0.2895
14118_TRT24	0.0
14118_TRT4	0.7895
14118_TRT8	0.0789
14119_TRT18	0.2368
14119_TRT24	0.3684
14119_TRT4	0.7895
14119_TRT7	0.7105
1411_TRT1	0.1316
1411_TRT14	0.3684
1411_TRT20	0.6579
1411_TRT21	0.7105
1411_TRT22	0.1316
1411_TRT24	0.1053
1411_TRT7	0.1053
14120_TRT10	0.7105
14120_TRT21	0.1842
14120_TRT4	0.7895
14120_TRT7	0.5526
14120_TRT8	0.1316
14121_TRT22	0.7105
14121_TRT24	0.2368
14121_TRT4	0.7895
14122_TRT21	0.0263
14122_TRT24	0.0
14122_TRT4	0.7895
14122_TRT8	0.1053
14123_TRT16	0.5
14123_TRT18	0.1316
14123_TRT8	0.0789
14124_TRT21	0.0263
14124_TRT4	0.7895
14124_TRT7	0.7105
14125_TRT16	0.7105
14125_TRT4	0.7895
14125_TRT8	0.0263
14126_TRT16	0.7105
14126_TRT18	0.2368
14126_TRT22	0.0263
14126_TRT24	0.2368
14126_TRT4	0.7895
14126_TRT8	0.0789
14127_TRT11	0.7105
14127_TRT21	0.1842
14127_TRT22	0.7105
14127_TRT4	0.7895
14127_TRT8	0.1316
14128_TRT22	0.0263
14128_TRT4	0.7895
14129_TRT16	0.7105
14129_TRT18	0.1842
1412_TRT15	0.3158
1412_TRT20	0.6579
1412_TRT21	0.7105
1412_TRT4	0.7895
14130_TRT16	0.7105
14130_TRT18	0.7105
14130_TRT8	0.0789
14131_TRT18	0.0
14131_TRT22	0.7105
14131_TRT8	0.5263
14132_TRT22	0.4211
14132_TRT4	0.7895
14133_TRT21	0.0263
14133_TRT22	0.0263
14133_TRT8	0.1316
14134_TRT16	0.5
14134_TRT22	0.2368
14134_TRT8	0.1316
14135_TRT22	0.0263
14135_TRT24	0.0
14136_TRT16	0.7105
14136_TRT24	0.2368
14136_TRT7	0.1316
14137_TRT16	0.1316
14137_TRT21	0.1316
14137_TRT24	0.0
14138_TRT24	0.1842
14139_TRT10	0.1053
14139_TRT6	0.3158
1413_TRT22	0.1316
1413_TRT8	0.7105
14140_TRT10	0.7105
14140_TRT18	0.7105
14140_TRT21	0.0263
14140_TRT24	0.1842
14140_TRT7	0.5526
14141_TRT7	0.8158
14142_TRT22	0.8158
14142_TRT24	0.0263
14142_TRT6	0.5263
14143_TRT21	0.1316
14143_TRT4	0.7895
14144_TRT10	0.1053
14144_TRT22	0.8158
14145_TRT6	0.1316
14146_TRT16	0.5
14146_TRT18	0.0263
14146_TRT7	0.7105
14147_TRT22	0.5
14147_TRT7	0.3421
14147_TRT8	0.7105
14149_TRT24	0.1842
14149_TRT8	0.0789
1414_TRT14	0.1842
1414_TRT15	0.1316
1414_TRT22	0.1316
1414_TRT4	0.4211
14150_TRT7	0.7105
14150_TRT8	0.7105
14151_TRT24	0.2368
14151_TRT8	0.0
14152_TRT22	0.5
14152_TRT8	0.0789
14153_TRT6	0.8158
14153_TRT8	0.1842
14154_TRT24	0.1842
14154_TRT7	0.8158
14154_TRT8	0.0
14155_TRT10	0.1053
14155_TRT16	0.7895
14155_TRT24	0.3684
14156_TRT10	0.1053
14156_TRT16	0.7895
14156_TRT18	0.0263
14156_TRT8	0.1053
14157_TRT18	0.0263
14157_TRT24	0.4211
14158_TRT16	0.3947
14158_TRT22	0.1316
14158_TRT24	0.4211
14159_TRT24	0.0
14159_TRT8	0.0789
1415_TRT15	0.0
1415_TRT22	0.1316
1415_TRT8	0.8158
14160_TRT10	0.1053
14160_TRT4	0.7895
14161_TRT6	0.8158
14161_TRT7	0.8158
14161_TRT8	0.3421
14162_TRT24	0.2368
14163_TRT10	0.1053
14163_TRT24	0.1316
14163_TRT6	0.3158
14164_TRT7	0.3421
14165_TRT22	0.1316
14165_TRT6	0.3158
14166_TRT22	0.1316
14167_TRT22	0.2895
14168_TRT4	0.7895
14169_TRT22	0.2895
14169_TRT7	0.6316
14169_TRT8	0.1316
1416_TRT12	1.0
1416_TRT15	0.2368
1416_TRT21	0.7105
1416_TRT22	0.1316
1416_TRT8	0.6316
14170_TRT22	0.1316
14170_TRT6	0.3947
14171_TRT18	0.3947
14171_TRT21	0.0263
14171_TRT22	0.1316
14171_TRT4	0.7895
14171_TRT6	0.3947
14172_TRT11	0.7105
14172_TRT4	0.7895
14173_TRT10	0.7895
14173_TRT16	0.5
14173_TRT18	0.1316
14173_TRT22	0.7105
14173_TRT24	0.3684
14173_TRT4	0.7895
14173_TRT8	0.4737
14174_TRT16	0.5
14174_TRT8	0.0789
14175_TRT16	0.5
14175_TRT22	0.5
14175_TRT6	0.2368
14176_TRT10	0.3158
14176_TRT16	0.5
14176_TRT22	0.2368
14176_TRT8	0.0789
14177_TRT22	0.2368
14177_TRT24	0.3947
14177_TRT8	0.0789
14178_TRT16	0.5
14178_TRT22	0.0263
14178_TRT24	0.0263
14178_TRT8	0.4737
14179_TRT16	0.7105
14179_TRT22	0.0263
14179_TRT6	0.0263
14179_TRT8	0.7105
1417_TRT1	0.1316
1417_TRT15	0.1579
1417_TRT22	0.1316
14180_TRT22	0.2368
14180_TRT24	0.7105
14180_TRT8	0.7105
14181_TRT22	0.7105
14181_TRT24	0.3947
14181_TRT4	0.7895
14182_TRT16	0.7105
14182_TRT7	0.1316
14183_TRT10	0.7105
14183_TRT16	0.7105
14184_TRT10	0.1053
14184_TRT24	0.1842
14184_TRT4	0.7895
14184_TRT7	0.5526
14184_TRT8	0.7105
14185_TRT16	0.7105
14185_TRT22	0.1316
14185_TRT7	0.5526
14186_TRT16	0.7105
14187_TRT16	0.7105
14187_TRT22	0.1316
14187_TRT24	0.3684
14187_TRT6	0.0263
14187_TRT8	0.3684
14188_TRT16	0.7105
14188_TRT24	0.3684
14188_TRT4	0.7895
14189_TRT16	0.7105
14189_TRT24	0.3158
14189_TRT6	0.0
14189_TRT8	0.0
1418_TRT12	0.7105
1418_TRT14	0.1316
1418_TRT21	0.5263
1418_TRT22	0.1316
1418_TRT8	0.8158
14190_TRT16	0.7105
14190_TRT22	0.1316
14190_TRT4	0.7895
14190_TRT8	0.7105
14191_TRT16	0.7105
14191_TRT4	0.7895
14192_TRT10	0.1053
14192_TRT16	0.7105
14192_TRT24	0.0
14193_TRT16	0.5263
14193_TRT24	0.7105
14194_TRT16	0.7105
14194_TRT8	0.1053
14195_TRT16	0.7105
14195_TRT22	0.1316
14195_TRT24	0.3158
14195_TRT6	0.0
14195_TRT8	0.0789
14196_TRT16	0.7105
14197_TRT24	0.3684
14197_TRT8	0.7105
14198_TRT10	0.7105
14198_TRT16	0.7105
14198_TRT22	0.0263
14198_TRT24	0.3684
14198_TRT4	0.7895
14199_TRT16	0.1316
1419_TRT12	0.8421
1419_TRT14	0.0
1419_TRT21	0.7105
141_TRT11	0.5526
141_TRT20	0.7105
141_TRT7	0.1053
14200_TRT16	0.1316
14200_TRT4	0.7895
14200_TRT8	0.0789
14201_TRT4	0.7105
14201_TRT7	0.5263
14202_TRT4	0.7895
14204_TRT18	0.4211
14204_TRT22	0.0789
14204_TRT24	0.2632
14205_TRT16	0.7105
14205_TRT24	0.2632
14205_TRT8	0.0789
14206_TRT24	0.2632
14206_TRT4	0.7895
14206_TRT8	0.0789
14207_TRT16	0.7105
14207_TRT4	0.7895
