MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_APENSAMENTO_135	MOV_JULGAMENTO_193	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	TEMPO_PROCESSUAL_TOTAL_DIAS	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	AL	CE	MA	PB	PE	PI	RN	SE	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_OUTROS_PROCEDIMENTOS_214	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL_11557	ASSU_CRIMES_ELEITORAIS_11429	ASSU_ELEICOES_11583	ASSU_MEIOS_PROCESSUAIS_12064	ASSU_PARTIDOS_POLITICOS_11747	ASSU_REQUERIMENTO_11778	CLAS_OUTRO_ASSUNTO_PROCESSUAL	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_TUR___TURMAS_2o_GRAU_OU_TRIBUNAIS_SUPERIORES	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	CLAS_ZE___ZONA_ELEITORAL
0.0	0.0	0.0	0.125	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	1.0	0.0	0.0	0.1	0.0	0.05263	0.0	0.0	0.25	0.0	0.0	1205	0.0283	0.27273	0.0	0.00417	1.0	0.0	0.00557	0.35185	0.21569	0.0	0.0	0.10084	0.01406	0.10232	0.0	0.01523	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.21739	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.10526	0.0	0.0	0.0	0.0	0.0	1056	0.07547	0.09091	0.07071	0.00396	1.0	0.0	0.0	0.0	0.0	0.00532	0.0	0.0	0.02188	0.02319	0.01905	0.02538	0.00917	0.0	0.00885	0.0667	0.02221	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	0.5	0.0	0.0	0.1	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1046	0.07547	0.18182	0.06061	0.00396	1.0	0.5	0.0	0.0	0.0	0.00532	0.0	0.0	0.02188	0.02319	0.01905	0.02538	0.00917	0.0	0.00885	0.0667	0.02221	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1988	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.04348	0.0	0.0	0.0	0.0	0.75	0.4	0.0	0.21053	0.0	0.0	0.0	0.0	0.0	2160	0.17925	0.0	0.19192	0.03057	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1988	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	2022	0.0	0.09091	0.0	0.0035	1.0	0.5	0.00557	0.03704	0.07843	0.0	0.0	0.01261	0.12656	0.4502	0.0	0.18274	0.0367	0.0	0.0354	0.0656	0.02106	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1988	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	2022	0.0	0.09091	0.0	0.0035	1.0	0.5	0.00557	0.03704	0.07843	0.0	0.0	0.01261	0.12656	0.4502	0.0	0.18274	0.0367	0.0	0.0354	0.0656	0.02106	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.26087	0.0	0.0	0.0	0.0	0.5	0.3	0.66667	0.42105	0.0	0.5	0.0	0.0	0.0	1687	0.26415	0.0	0.28283	0.03072	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.01091	0.0	0.0	0.01835	0.0	0.04425	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1988	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.25	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1086	0.0566	0.27273	0.0303	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.0	0.05	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.4	0.66667	0.10526	0.0	0.0	0.0	0.0	0.0	1162	0.11321	0.36364	0.08081	0.00387	1.0	0.0	0.01114	0.09259	0.13725	0.0	0.03448	0.10924	0.02812	0.14461	0.08254	0.12183	0.00917	0.0	0.00885	0.0172	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1994	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.25	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1073	0.06604	0.27273	0.0404	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.25	0.1	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.15789	0.0	0.0	0.25	0.0	0.0	1364	0.08491	0.27273	0.06061	0.00391	1.0	0.0	0.01114	0.14815	0.21569	0.03191	0.13793	0.45378	0.12031	0.35061	0.01905	0.13706	0.01835	0.0	0.0177	0.0741	0.02996	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.25	0.0	0.0	1200	0.0	0.09091	0.0	0.00452	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.04688	0.13097	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.05263	0.0	1.0	0.25	0.0	0.0	1311	0.04717	0.09091	0.0404	0.00452	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.04688	0.13097	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.25	0.0	0.0	1200	0.00943	0.09091	0.0	0.00452	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.04688	0.13097	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.05263	0.0	0.5	0.25	0.0	0.0	1480	0.0283	0.09091	0.0202	0.00452	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.04688	0.13097	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.25	0.0	0.0	1200	0.0	0.09091	0.0	0.00452	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.04688	0.13097	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.0	0.05	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.3	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1175	0.11321	0.36364	0.08081	0.00387	1.0	0.0	0.01114	0.09259	0.13725	0.0	0.03448	0.10924	0.02812	0.14461	0.08254	0.12183	0.00917	0.0	0.00885	0.0172	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1994	0.0283	0.09091	0.0202	0.00419	1.0	0.5	0.00279	0.12963	0.09804	0.0	0.0	0.07563	0.07656	0.36971	0.00635	0.25888	0.0367	0.0	0.0354	0.0465	0.00105	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	1.0	0.0	0.0	0.4	1.0	1.0	0.0	1.0	0.0	0.2	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.31579	1.0	0.5	0.5	1.0	0.0	996	1.0	1.0	1.0	0.20366	1.0	0.5	0.01114	0.09259	0.03922	0.0	0.0	0.15126	0.07813	0.03683	0.21905	0.0	0.22936	0.0	0.22124	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.125	0.25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.34783	0.0	0.0	1.0	0.0	0.5	0.0	0.33333	0.21053	0.0	0.0	0.5	0.0	0.0	1554	0.24528	0.45455	0.21212	0.00346	1.0	0.5	0.00557	0.0	0.0	0.0	0.0	0.32353	0.09844	0.33834	0.00317	0.02538	0.0367	0.0	0.0354	0.1212	0.07931	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.25	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1073	0.06604	0.27273	0.0404	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.3	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1371	0.04717	0.27273	0.0202	0.00406	1.0	0.0	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.375	0.05	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.3	0.33333	0.26316	0.0	0.0	0.0	0.0	0.0	2157	0.10377	0.27273	0.08081	0.03087	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.25	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.3	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1371	0.06604	0.27273	0.0404	0.00406	1.0	0.0	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.25	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.3	0.33333	0.05263	0.0	0.0	0.0	0.0	0.0	1371	0.06604	0.27273	0.0404	0.00406	1.0	0.0	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.25	0.0	0.0	0.10526	0.0	0.0	0.0	0.0	0.0	1056	0.06604	0.27273	0.0404	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.3	0.33333	0.05263	1.0	0.0	0.0	0.0	0.0	1371	0.0566	0.27273	0.0303	0.00406	1.0	0.0	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.5	0.0	0.0	0.1	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1219	0.00943	0.09091	0.0	0.00476	1.0	0.0	0.04178	0.2963	0.29412	0.00532	0.0	0.04202	0.03438	0.03274	0.02222	0.04061	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.15	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.2	0.0	0.10526	0.0	0.0	0.25	0.0	0.0	1296	0.07547	0.27273	0.05051	0.00391	1.0	0.0	0.01114	0.14815	0.21569	0.03191	0.13793	0.45378	0.12031	0.35061	0.01905	0.13706	0.01835	0.0	0.0177	0.0741	0.02996	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.25	0.0	0.0	0.05263	0.0	0.0	0.0	0.0	0.0	1073	0.07547	0.36364	0.0404	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	0.5	1.0	0.0	0.5	0.0	0.0	0.10526	0.0	0.5	0.0	0.0	0.0	1310	0.10377	0.27273	0.08081	0.00384	1.0	0.0	0.00279	0.03704	0.03922	0.0	0.0	0.20588	0.07344	0.29059	0.13651	0.22843	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
