case:concept:name	MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_APENSAMENTO_135	MOV_JULGAMENTO_193	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL	ASSU_ELEICOES	ASSU_PARTIDOS_POLITICOS	ASSU_REQUERIMENTO	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	UF_ALAGOAS	UF_CEARA	UF_OUTRO	UF_PARAIBA	UF_PERNAMBUCO	UF_PIAUI	UF_RIO_GRANDE_DO_NORTE	UF_SERGIPE	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_OUTROS_PROCEDIMENTOS_214	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_TUR___TURMAS_2o_GRAU_OU_TRIBUNAIS_SUPERIORES	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	CLAS_ZE___ZONA_ELEITORAL	MESO_ALAGOAS_1	MESO_ALAGOAS_2	MESO_ALAGOAS_3	MESO_CEARA_1	MESO_CEARA_2	MESO_CEARA_3	MESO_CEARA_6	MESO_CEARA_7	MESO_MARANHAO_1	MESO_OUTRO	MESO_PARAIBA_1	MESO_PARAIBA_3	MESO_PARAIBA_4	MESO_PERNAMBUCO_1	MESO_PERNAMBUCO_3	MESO_PERNAMBUCO_4	MESO_PERNAMBUCO_5	MESO_PIAUI_1	MESO_PIAUI_2	MESO_PIAUI_3	MESO_PIAUI_4	MESO_RIO_GRANDE_DO_NORTE_1	MESO_RIO_GRANDE_DO_NORTE_2	MESO_RIO_GRANDE_DO_NORTE_3	MESO_RIO_GRANDE_DO_NORTE_4	MESO_SERGIPE_1	MESO_SERGIPE_2	MESO_SERGIPE_3	TEMPO_PROCESSUAL_TOTAL_DIAS
37789	0.0	0.0	0.0	0.875	1.0	1.0	0.0	0.0	0.0	0.0	0.16667	0.0	0.13043	0.0	0.5	0.5	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.0	0.0	1.0	0.81818	1.0	0.0	0.0	0.0	1.0	0.44852	1.0	0.5	0.13928	0.01852	0.0	0.16489	0.72414	0.09244	0.0	0.0	0.20635	0.01015	0.02752	0.0	0.22124	0.431	0.40388	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1702
37790	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1724
37791	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37792	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1724
37793	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37794	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1724
37795	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37796	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1724
37797	0.0	0.0	0.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	0.16667	0.0	0.13043	0.0	0.5	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.44852	1.0	0.5	0.13928	0.01852	0.0	0.16489	0.72414	0.09244	0.0	0.0	0.20635	0.01015	0.02752	0.0	0.22124	0.431	0.40388	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2675
37798	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1766
37799	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37800	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37801	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.01835	0.09091	0.0099	0.0	0.0	0.0	1.0	0.44841	1.0	0.5	0.00557	0.01852	0.0	0.07979	0.44828	0.07983	0.0	0.0	0.37143	0.32995	0.05505	0.0	0.13274	0.0993	0.05636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1729
37804	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.5	0.0	0.0	0.25	0.2	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.06422	0.09091	0.05941	0.0	0.0	0.5	1.0	0.44858	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06984	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2721
37805	0.0	0.0	0.0	0.5	0.65	0.0	0.0	0.0	0.0	0.0	0.16667	0.0	0.08696	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.26316	0.0	0.0	0.25	0.0	0.0	0.42202	0.81818	0.36634	0.0	0.0	0.0	1.0	0.44788	1.0	0.5	0.06685	0.01852	0.0	0.04787	0.13793	0.22269	0.0	0.0	0.29206	0.50761	0.01835	0.0	0.0885	0.0926	0.04935	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2106
3781	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.03037	1.0	0.0	0.0	0.05556	0.09804	0.01064	0.06897	0.0	0.42344	0.02319	0.05079	0.05076	0.00917	0.0	0.00885	0.0526	0.00744	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2073
37810	0.0	0.0	0.0	0.125	1.0	0.0	0.0	0.0	0.0	0.0	0.16667	1.0	0.91304	1.0	0.0	0.5	0.0	0.25	0.3	0.0	0.05263	0.0	0.5	0.25	0.0	0.0	0.49541	0.18182	0.51485	0.0	0.5	0.0	1.0	0.44775	1.0	0.5	0.00557	0.07407	0.01961	0.0	0.0	0.27731	0.11875	0.02456	0.01587	0.46701	0.48624	0.0	0.47788	0.2687	0.23384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2093
37811	0.0	0.0	0.0	0.125	0.9	0.0	0.0	0.0	0.0	0.0	0.25	1.0	0.91304	0.0	0.0	0.5	0.0	0.75	0.3	0.0	0.15789	0.0	0.5	0.25	0.0	0.0	0.48624	0.18182	0.50495	0.0	0.5	0.0	1.0	0.44775	1.0	0.5	0.00557	0.07407	0.01961	0.0	0.0	0.27731	0.11875	0.02456	0.01587	0.46701	0.48624	0.0	0.47788	0.2687	0.23384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1658
37812	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.08333	0.0	0.43478	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.05263	0.0	0.5	0.25	0.0	0.0	0.24771	0.09091	0.25743	0.0	0.5	0.0	1.0	0.44775	1.0	0.5	0.00557	0.07407	0.01961	0.0	0.0	0.27731	0.11875	0.02456	0.01587	0.46701	0.48624	0.0	0.47788	0.2687	0.23384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1798
37813	0.0	0.0	0.0	0.125	1.0	0.0	0.0	0.0	0.0	0.0	0.16667	0.0	0.95652	0.0	0.5	0.5	0.0	1.0	0.3	0.0	0.15789	0.0	0.5	0.25	0.0	0.0	0.51376	0.27273	0.52475	0.0	0.5	0.0	1.0	0.44775	1.0	0.5	0.00557	0.07407	0.01961	0.0	0.0	0.27731	0.11875	0.02456	0.01587	0.46701	0.48624	0.0	0.47788	0.2687	0.23384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1658
37814	0.0	0.0	0.0	0.125	0.95	0.0	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.3	0.0	0.21053	0.0	0.5	0.25	0.0	0.0	0.55046	0.18182	0.57426	0.0	0.5	0.0	1.0	0.44773	1.0	0.5	0.01114	0.09259	0.01961	0.0	0.03448	0.2521	0.09844	0.02865	0.00952	0.51269	0.48624	0.0	0.50442	0.2522	0.21655	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1659
37817	0.0	0.0	0.0	0.125	0.95	0.0	0.0	0.0	0.0	0.0	0.33333	1.0	1.0	0.0	0.0	0.5	0.0	0.5	0.5	0.0	0.15789	0.0	0.5	0.5	0.0	0.0	0.58716	0.18182	0.61386	0.0	0.5	0.0	1.0	0.44775	1.0	0.5	0.00557	0.07407	0.01961	0.0	0.0	0.27731	0.11875	0.02456	0.01587	0.46701	0.48624	0.0	0.47788	0.2687	0.23384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1658
37819	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.16667	0.0	0.3913	0.0	0.0	0.0	0.0	0.5	0.2	0.0	0.05263	0.0	0.5	0.25	0.0	0.0	0.23853	0.0	0.25743	0.0	0.5	0.0	1.0	0.4477	1.0	0.5	0.00557	0.05556	0.0	0.0	0.0	0.27731	0.10625	0.02592	0.2	0.47716	0.47706	0.0	0.46903	0.2524	0.21676	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1653
3782	0.0	0.0	0.0	0.125	0.6	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.21739	0.0	0.0	1.0	0.0	0.5	0.7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.47706	0.45455	0.46535	0.0	0.0	0.0	1.0	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1697
37821	1.0	1.0	0.0	0.5	0.65	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.5	0.0	0.0	0.5	0.4	0.0	0.10526	0.0	0.5	0.25	0.0	0.0	0.29358	0.45455	0.26733	0.0	0.0	0.5	1.0	0.44866	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06984	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2702
37826	1.0	1.0	0.0	0.5	0.55	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.5	0.0	0.0	0.25	0.4	0.0	0.15789	0.0	0.5	0.25	0.0	0.0	0.27523	0.45455	0.24752	0.0	0.0	0.5	1.0	0.44866	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06984	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2702
