case:concept:name	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_RECEBIMENTO_132	MOV_JULGAMENTO_193	MOV_DISTRIBUICAO_26	MOV_DECISAO_3	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_ARQUIVAMENTO_861	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	ASSU_DIREITO_ELEITORAL	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL	ASSU_ELEICOES	ASSU_PARTIDOS_POLITICOS	ASSU_REQUERIMENTO	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	SUSPENSOS_CONHECIMENTO_2015	SUSPENSOS_CONHECIMENTO_2016	SUSPENSOS_CONHECIMENTO_2017	SUSPENSOS_CONHECIMENTO_2018	SUSPENSOS_CONHECIMENTO_2019	SUSPENSOS_CONHECIMENTO_2020	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2015	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2016	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2017	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2018	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2019	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2015	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2016	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2017	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2018	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2019	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	RECURSOS_INTERNOS_CONHECIMENTO_2019	RECURSOS_INTERNOS_CONHECIMENTO_2020	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2017	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2018	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2019	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	UF_ALAGOAS	UF_CEARA	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_ZE___ZONA_ELEITORAL	MESO_ALAGOAS_1	MESO_ALAGOAS_2	MESO_ALAGOAS_3	MESO_CEARA_1	MESO_CEARA_2	MESO_CEARA_3	MESO_CEARA_6	MESO_CEARA_7	MESO_OUTRO	TEMPO_PROCESSUAL_TOTAL_DIAS
12645	0	0	0.75	0.27273	0	1	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.125	1	0.66667	0.5	1	0	0.16867	0.8	0.13415	0	0	0.5	0	0	0.27026	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2728
12647	0	0	0.25	0.18182	0	0	0	0.02564	0.125	0	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.0241	0.2	0.02439	0	0	0.5	0	0	0.27026	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2765
12648	0	0	0.75	0.18182	0	0	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.125	1	0.66667	0.5	1	0	0.14458	0.8	0.10976	0	0	0	0	1	0.27026	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2765
12649	0	0	0.25	0.18182	0	0	0	0.02564	0.125	0	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.0241	0.2	0.02439	0	0	0	0	1	0.27026	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2728
12650	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	0	1	1	0	0	0.03614	0.2	0.03659	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12651	0	0	0.25	0.09091	0	0	0	0	0.125	1	1	0	0.5	0.22222	0	0.0625	1	1	0.5	0	0	0.10843	0.4	0.09756	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3354
12652	0	0	0	0.09091	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	1	1	1	0	0	0.06024	0.2	0.06098	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12654	0	0	0.25	0.09091	0	0	0	0	0	1	0.5	0	0	0.11111	0	0	1	1	1	0	0	0.06024	0.4	0.04878	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12655	0	0	0	0.09091	0	0	0	0	0	1	0.5	0	0	0.11111	0	0	1	1	1	0	0	0.04819	0.2	0.04878	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12656	0	0	0	0.09091	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	1	1	1	0	0	0.06024	0.2	0.06098	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12657	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	1	1	1	0	0	0.04819	0.2	0.04878	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12659	0	0	0	0.36364	0	0	0	0	0	1	1	0	0	0.11111	0	0	1	1	1	0	0	0.13253	0.2	0.13415	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12661	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	1	1	1	0	0	0.04819	0.2	0.04878	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12665	0	0	0	0.09091	0	0	0	0	0	0	0.5	0	0	0.11111	0	0	1	1	1	0	0	0.03614	0	0.04878	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
1267	0	0	0	0.27273	0	0	0	0.07692	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0122	1	0	0	0	0	0.00014	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2221
12670	0	0	0	0.09091	0	0	0	0	0	1	1	0	0	0.11111	0	0.1875	1	1	1	0	0	0.15663	0.2	0.15854	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3352
12672	0	0	0	0.09091	0	0	0	0	0	1	0.5	0	0	0.11111	0	0.0625	1	1	1	0	0	0.06024	0.2	0.06098	0	0	0.5	0	0	0.26908	1	0	0	0.13043	0.10714	0	0	0	0.10787	0.00257	0.15723	0.0163	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0.01059	0.01059	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3350
12676	0	0	0.75	0.18182	0	0	1	0.02564	0.125	1	0	0	0	0.22222	0	0.0625	1	0.66667	0.5	1	0	0.12048	0.8	0.08537	0	0	0.5	0	0	0.27026	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2728
12679	0	0	1	0.36364	0	0	0	0.02564	0.25	1	0.5	0	0.5	0.22222	0	0.125	0	0.66667	0.5	0	0	0.19277	1	0.12195	0	0	0.5	0	0	0.2704	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3080
12680	0	0	1	0.63636	0	0	0	0.02564	0.25	1	0.5	0	0	0.11111	0	0.125	0	0.66667	0.5	0	0	0.21687	1	0.13415	0	0	0.5	0	0	0.2704	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3080
12681	0	0	1	0.54545	0	0	0	0.02564	0.25	1	0.5	0	0	0.22222	0	0.125	0	0.66667	0.5	0	0	0.21687	1	0.13415	0	0	0	0	1	0.2704	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3080
12682	0	0	1	1	1	0	1	0.10256	0.625	1	0.5	0	0.5	0.44444	0	0.5625	0	0.66667	0.5	1	0	0.50602	1	0.43902	0	0	0.5	0	0	0.2704	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3080
12683	0	0	0.25	0.36364	0	0	0	0.02564	1	1	1	0	0.5	0.11111	0	0	0	0.33333	0	1	0	0.19277	0.4	0.18293	0	0	0	0	1	0.27093	1	0	0.66667	0.21739	0.32143	0.19231	0.24	0.72	0.1137	0.2365	0.30189	0.58152	0.74528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79245	0.4388	0.4388	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2494
12685	0	0	1	0.45455	0	0	1	0	0.125	0	0.5	1	0	0.55556	0	0.3125	0	0.33333	0	0	0	0.26506	1	0.19512	0	1	0	0	0	0.26974	1	0	0	0	0	0	0	0	0.03207	0.09512	0.13836	0.07065	0.04717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03774	0.18427	0.18427	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2597
12686	0	0	0.5	0.45455	0	0	1	0.02564	0.125	1	0.5	0	0	0.11111	0	0.0625	0	0.66667	0.5	0	0	0.13253	0.6	0.10976	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12687	0	0	0.5	0.09091	0	0	1	0.02564	0.125	1	0.5	0	0	0.11111	0	0.1875	0	0.66667	0.5	0	0	0.09639	0.6	0.07317	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12689	0	0	0.5	0.18182	0	0	1	0.02564	0.125	1	0.5	0	0	0.11111	0	0.0625	0	0.66667	0.5	0	0	0.08434	0.6	0.06098	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12691	0	0	0.5	0.36364	0	0	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.0625	0	0.66667	0.5	0	0	0.12048	0.6	0.09756	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12692	0	0	0.5	0.27273	0	0	1	0.02564	0.125	1	0.5	0	0	0	0	0.0625	0	0.66667	0.5	0	0	0.08434	0.6	0.06098	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12693	0	0	0	0.18182	0	0	1	0.02564	0.125	1	0.5	0	0	0	0.5	0	1	0.66667	0.5	0	0	0.07229	0.4	0.06098	0	0	0.5	0	1	0.26933	1	0.5	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12694	1	0	0.25	1	0	0	1	0.02564	0.25	1	0.5	0	1	0.11111	0	0.1875	1	0.66667	0.5	0	0	0.3494	0.4	0.34146	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12695	0	0	0.25	0.18182	0	0	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.125	0	0.66667	0.5	0	0	0.09639	0.4	0.08537	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12696	0	0	0.75	0.27273	0	0	0	0.02564	0.125	1	0.5	0	0	0.22222	0	0.125	0	0.66667	0.5	0	0	0.12048	0.8	0.08537	0	0	0	0	1	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12697	0	0	0.25	0.18182	0	0	0	0.02564	0.125	1	0.5	0	0	0	0	0.125	0	0.66667	0.5	0	0	0.06024	0.4	0.04878	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2650
12698	0	0	0.5	0.45455	0	0	1	0.02564	0.125	1	0.5	0	0.5	0.11111	0	0.1875	1	0.66667	0.5	0	0	0.18072	0.6	0.15854	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
127	0	0	0	0	0	0	0	0.41026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10843	0	0.12195	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
12700	0	0	0	0.18182	0	0	1	0.02564	0.125	1	0.5	0	0	0	0	0	0	0.66667	0.5	1	0	0.06024	0.2	0.06098	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2650
12701	0	0	0.5	0.54545	0	0	0	0.02564	0.125	1	0.5	0	0	0.11111	0	0.125	0	1	0.5	0	0	0.14458	0.6	0.12195	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12702	0	0	0.75	0.36364	0	0	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.375	0	0.66667	0.5	0	0	0.19277	0.8	0.15854	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12703	1	0	1	0.90909	0	0	1	0.02564	0.125	1	0.5	0	0	0.44444	0	0.125	1	0.66667	0.5	0	0	0.3012	1	0.2561	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12704	0	0	0.25	0.27273	0	0	0	0.02564	0.125	1	0.5	0	0	0.11111	0	0	0	0.66667	0.5	0	0	0.06024	0.4	0.04878	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12706	0	0	0	0.27273	0	0	1	0.02564	0.125	1	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.06024	0.4	0.04878	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12708	0	0	0.5	0.27273	0	0	1	0.02564	0.125	1	0.5	0	0	0.22222	0	0.125	0	0.66667	0.5	0	0	0.13253	0.6	0.10976	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2640
12711	0	0	0.5	0.45455	0	0	1	0.02564	0.125	1	0.5	0	0	0.11111	0	0.0625	0	1	1	0	0	0.14458	0.6	0.12195	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2639
12712	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.125	0	1	1	0	0	0.01205	0	0.02439	0	0	0	0	1	0.26937	1	0	0	0	0	0.03846	0	0	0	0	0.07547	0.03804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02611	0.02611	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2501
12715	0	0	0.25	0.18182	0	0	0	0.02564	0.125	1	0.5	0	0	0	0	0.125	0	0.66667	0.5	0	0	0.06024	0.4	0.04878	0	0	0.5	0	0	0.26933	1	0	0	0.3913	0.35714	0.26923	0.12	0	0.08746	0.17224	0.25157	0.20109	0.07547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15094	0.23304	0.23304	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2649
