	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	PN_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_LOG_50_FREQ	PRECISION_LOG_50_RAND	PRECISION_LOG_25_FREQ	PRECISION_LOG_25_RAND	DISCOVERY_ALG	PRECISION	FITNESS
PN_ARCS_MAX	0.06867068694491445	0.06879472381093266	0.010607122629598321	0.1926871684134042	0.24869056553281466	0.08005524213032704	0.15052467409963358	0.2671959703189936	0.1326786152752814	0.109249943232791	0.18584058626706584	0.16025131377279986	0.031602833974943734	0.031602833974943734		0.3138804693021724	0.33463904866427124	0.28726691463398696	0.31415669184010697	0.346129205610452	0.3531549053244487	0.3076395740206768	0.08824216286192417	0.15529463229906104	0.530671963195923	1.0	0.10421408823138899	0.29858943418868056	0.12703229519663445	0.0895274546578042	0.19057935052556169	0.014409656965970477	0.036229440670144955	0.030531452890291355	0.06788136344428283	0.025504142847378838	0.1015627074068439	0.01749430400578758	0.06824066196177253	0.013302443366314696	0.009814395040355983	0.42730079254686565	0.09363683151231313	0.1264419266977998
LOG_AVG_SEQS_LENGTH	0.333345262840715	0.36018628857406065	0.2764060437431668	0.3982989169573775	0.34366584301128533	0.038399660503016214	0.09150495058248273	0.14873919939340602	0.3860117524317688	0.3203146627254411	0.13533030292141124	0.006346113078577839	0.2793686899959468	0.2793686899959468		0.48842815631288383	0.5574483322686803	0.4645497196369335	0.14319288778569184	0.2625047760537576	0.38512065741401974	0.20331556802503667	0.5241858843540949	0.5413580053094532	0.2274883341473788	0.014409656965970477	0.32500332156448064	0.4769188474206906	0.4020213982095118	0.1213779953250898	0.7578183562979512	1.0	0.9746497109747996	0.3895062116058112	0.41351988728298655	0.4308034978760796	0.41620077868890537	0.33062706279238063	0.12999662885078037	0.3291222237696892	0.14084010833708008	0.01098639258631822	0.08404441423977711	0.3134178895323107
ABS_MODEL_LINK_DENSITY	0.2965531316445162	0.34324310151213244	0.2514384937774178	0.4461654584005184	0.44022416140858256	0.07250942249040003	0.10143009693076213	0.2028015622789471	0.28452443432884106	0.14507028924950305	0.0864416429906728	0.03635301592475009	0.25982109736642844	0.25982109736642844		0.4928475874178964	0.575264218028596	0.833421496441151	0.3372323674324331	0.3297830118629466	1.0	0.17571489623273948	0.5780619233610391	0.5841776700522324	0.044176845091546194	0.3531549053244487	0.027337506683803196	0.5924154499205058	0.22787058423411663	0.031742323961525765	0.49249580182755276	0.38512065741401974	0.35611160361021965	0.33452433223907885	0.38643429901883586	0.3515523178677324	0.40594819921712016	0.1309728064262589	0.11190536547074878	0.15451668105126146	0.09964991589855975	0.39541213072179915	0.0838693310975856	0.2815539182900082
LOG_UNIQUE_SEQS	0.08346334076526594	0.2374146370820033	0.010311051463214017	0.13384764043218586	0.1631486296865511	0.006976745609564192	0.17546440026473167	0.11171392716852824	0.16376740017510982	0.15229646280480907	0.10687484242930798	0.05205750265069524	0.12417169067568688	0.12417169067568688		0.15964340885369058	0.09693148999073235	0.06820102099291049	0.018027812807769238	0.047761667040448826	0.031742323961525765	0.19354148817563127	0.11959245132439078	0.036373100623326785	0.044122478892459474	0.0895274546578042	0.666973787724656	0.08661764070027438	0.3083024263065772	1.0	0.14330810064252475	0.1213779953250898	0.10037272961652244	0.08377890956374077	0.08589233285104697	0.01242375242138746	0.044956180186303395	0.1432490418017672	0.10381988273341539	0.14941090876925692	0.1404314996627038	0.1245649497478715	0.08259693216455191	0.3955706113187987
LOG_EVENTS	0.2895897655386573	0.4205834029282103	0.2846221701159683	0.3008181203820197	0.007504665907110392	0.06582926870661486	0.04193352351955363	0.11111875958950604	0.10294865708922313	0.09528401353961818	0.0180538344872711	0.015446466436262973	0.043969608184996865	0.043969608184996865		0.15966774732334546	0.16445125177540817	0.030661404307411124	0.09412847428831515	0.13328190822541328	0.027337506683803196	0.019885673842846893	0.2569853898276265	0.21213987479692747	0.06399713620848044	0.10421408823138899	1.0	0.19525977892868016	0.7863560797946976	0.666973787724656	0.505689910098044	0.32500332156448064	0.324786269217101	0.3350704854759598	0.1632483768005216	0.2928769795468542	0.18554037042748864	0.16048170000784537	0.07377366934225674	0.1604748173934271	0.08543604802762583	0.04860408997502447	0.06867805735396894	0.13033997158561056
ABS_EDGES_ONLY_IN_LOG_BTW	0.3275674643140755	0.37828705593107426	0.32978876147040903	1.0	0.028042587303756947	0.10320311904848424	0.15002580693453074	0.08217121216665096	0.5321300900323963	0.43137975579008797	0.15309519672049107	0.12652837223550337	0.4818614802776852	0.4818614802776852		0.5477067475170188	0.5893031288347552	0.4085936573118472	0.02362584598792081	0.05559428961359813	0.4461654584005184	0.10403538399506596	0.4205974521275346	0.4150020425835251	0.09799237711355781	0.1926871684134042	0.3008181203820197	0.6096831839822126	0.3174622683282719	0.13384764043218586	0.4205276976054458	0.3982989169573775	0.44220164464312123	0.2991650045003627	0.2958186223649612	0.27759804129205645	0.2685563103013158	0.11736306836336861	0.04653265514547361	0.11348282892010007	0.08154299669575	0.22914625281707243	0.06095600152029586	0.2389798277845113
ABS_EDGES_ONLY_IN_LOG	0.7873370483548864	1.0	0.7669201981952862	0.37828705593107426	0.3491185065787348	0.1610001507969179	0.1460280459660287	0.20180595681754576	0.3975597950829572	0.4392490824284341	0.1157848245496846	0.05801475813690166	0.4885095683972417	0.4885095683972417		0.35712181596392684	0.44071338973176555	0.4192497460567609	0.10280130049986692	0.11000049266433885	0.34324310151213244	0.060468114486199195	0.4694261488538442	0.44438125160225983	0.3365036685846657	0.06879472381093266	0.4205834029282103	0.5247494086655974	0.38731773688040744	0.2374146370820033	0.6838847407452807	0.36018628857406065	0.4188587058717191	0.7917386718561272	0.5958412464246466	0.7498430084043782	0.5733726361228236	0.14794711768696006	0.011637496626182482	0.12331740363083535	0.018546519437418165	0.11554270165863982	0.05540584282707821	0.19165637492582188
ABS_LOG_DEGREE_ENTROPY	0.4836607644503018	0.44071338973176555	0.5187469513186054	0.5893031288347552	0.5045737977420406	0.10237798108813306	0.05062544649638154	0.11823584417179005	0.7129036663779375	0.48575692222315425	0.13017532987206676	0.2494541638694543	0.6393549394117425	0.6393549394117425		0.8898298280268605	1.0	0.6664843741632549	0.23899184155859657	0.3079706848339951	0.575264218028596	0.23647981476067353	0.3657841998816803	0.38731670258492207	0.034774475342797255	0.33463904866427124	0.16445125177540817	0.8865961948153547	0.1871273048455495	0.09693148999073235	0.6086757055345368	0.5574483322686803	0.5645300419374962	0.4450080702658522	0.42493576214382517	0.4444312098033151	0.38039795915575114	0.2055206455510143	0.0672239145665085	0.2201976696964997	0.05429563479164171	0.21821385405941257	0.038944398365740575	0.23788913631508476
ABS_MAX_CLUSTER_DIV	0.09471651051757851	0.05801475813690166	0.12125306208210371	0.12652837223550337	0.014644735994332567	0.4722534718907367	0.06180263955448394	0.015639377022214088	0.16877862657454762	0.08083262116999351	0.735825316268516	1.0	0.1776105471772025	0.1776105471772025		0.24877004367128436	0.2494541638694543	0.03596546264936131	0.1214402161294599	0.05541999781462389	0.03635301592475009	0.1479455102015076	0.04351340281273047	0.07617231888015698	0.07017682719265363	0.16025131377279986	0.015446466436262973	0.2205671147688128	0.09821811540134506	0.05205750265069524	0.022697009472309255	0.006346113078577839	0.06911226385509842	0.039278859564454836	0.03828639250889421	0.0354769090708886	0.02257312981609127	0.009062144947900941	0.027462858275462455	0.010100378674681696	0.06680281928911236	0.039296032457627326	0.034194982761867894	0.014911819634238143
ABS_LOG_MAX_DEGREE	0.4981288060125989	0.35712181596392684	0.5585261628078606	0.5477067475170188	0.5710972868720858	0.0976777340828488	0.06157536940828954	0.02744614113353417	0.8475598349011751	0.606247696810873	0.2373165769331663	0.24877004367128436	0.6808782226522933	0.6808782226522933		1.0	0.8898298280268605	0.6527726889943093	0.19055740816396788	0.14939546637026438	0.4928475874178964	0.3501280900902102	0.2850298934195401	0.3536171262946056	0.021132450087999695	0.3138804693021724	0.15966774732334546	0.8954048321925111	0.19109029715054487	0.15964340885369058	0.5909930907376304	0.48842815631288383	0.5384825669163367	0.4716584252943799	0.43502662413809384	0.4840266124363889	0.373567424737212	0.12998769549735106	0.0034876177111421137	0.17713566348868826	0.015900535381733836	0.14993787141296352	0.033527833526484786	0.3082010318619973
LOG_AVG_EDIT_DIST	0.421082368693513	0.4188587058717191	0.3632573299671609	0.44220164464312123	0.3499344061806677	0.008118147692726164	0.14070307448668423	0.05151038385951896	0.46284048565936803	0.3847615367102585	0.0037951478917374964	0.06911226385509842	0.35694500378804245	0.35694500378804245		0.5384825669163367	0.5645300419374962	0.44805752315875097	0.08989823889310383	0.1779999958339567	0.35611160361021965	0.17892647621349525	0.5219763069371613	0.5360057983154499	0.2553922612235934	0.036229440670144955	0.324786269217101	0.5417935175038959	0.3874892540976523	0.10037272961652244	0.7602324200925242	0.9746497109747996	1.0	0.4720935328929846	0.4868706893985905	0.5162903195979005	0.47132766529130876	0.29419328281415563	0.06901050293435917	0.29248909357314756	0.08246869255733662	0.017589551389609957	0.024223864983286093	0.3793555574051764
LOG_EVENTS_TYPES	0.5894996158650991	0.5247494086655974	0.6378371426996104	0.6096831839822126	0.5087335111581187	0.04744417790199714	0.06110246092239861	0.06436350805451457	0.7992872812536918	0.5517205620178508	0.2287749112245864	0.2205671147688128	0.7469670770908956	0.7469670770908956		0.8954048321925111	0.8865961948153547	0.7271542303228306	0.09544937018810627	0.07194016929406605	0.5924154499205058	0.22458780858652758	0.3576987694837516	0.3819484677829005	0.0693025291893462	0.29858943418868056	0.19525977892868016	1.0	0.2528178430864927	0.08661764070027438	0.5873353504740757	0.4769188474206906	0.5417935175038959	0.5713134350015084	0.5565169593758001	0.5797918470969009	0.5097366452111983	0.19405918505429864	0.025716361587812556	0.212881744062143	0.01995495011087354	0.21608975447866582	0.007169921220262617	0.31866694715463506
ABS_LINK_DENSITY_DIV																																												
