	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	PN_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_LOG_50_FREQ	PRECISION_LOG_50_RAND	PRECISION_LOG_25_FREQ	PRECISION_LOG_25_RAND	DISCOVERY_ALG	PRECISION	FITNESS
PN_PLACES	0.5093204626064245	0.5756382491407314	0.4622577191360313	0.2899618903658722	0.24416905148069312	0.24305260341166646	0.461728795795279	0.2330321704442102	0.38827492276195724	0.4363625825641846	0.053866730123644076	0.16493243803979435	0.22394322247442802	0.22394322247442802	0.29972581662852016	0.2753503492498132	0.34883563192617634	0.476783240827413	0.20068934416633746	0.15296912297179702	0.35929425116859665	0.07748821375719284	0.9389177105393959	1.0	0.39913008743577655	0.25849722406764775	0.25161258132493697	0.37015927717323577	0.3024304698042587	0.07743476107440835	0.5575651163682883	0.5268755428063603	0.5764769706873495	0.5586924275981408	0.5608880997447961	0.5225406731052835	0.5371609379341165	0.20118573010762825	0.3581711838335174	0.20766740137304573	0.3809977090973291	0.4947419064563693	0.3956180023778356	0.5328602469788039
ABS_MAX_DEGREE	0.5626708447023122	0.41185779815027457	0.609125258903193	0.5486262833970453	0.41169328826377666	0.11030004817250215	0.4918479077053028	0.565160095642205	1.0	0.8586957034715845	0.2726078275771797	0.17035564579836177	0.5891301337548898	0.5891301337548898	0.8445229760829939	0.7436740081651771	0.6636433648242684	0.44105380382079584	0.502281892235875	0.45321733306313206	0.08730240414319122	0.07992290268073651	0.2982529877349848	0.38827492276195724	0.40567154811935324	0.09590596965082616	0.014839726885459694	0.6337008362211635	0.00010862015331196443	0.1664833345763861	0.32376595709761774	0.23482065821848327	0.3172939759998996	0.5367967331955474	0.5656644300861492	0.5117515525585635	0.4736377849825117	0.3400140709722393	0.4987401022652568	0.3359418964819795	0.4955084398076135	0.21376455035025627	0.5396547194650264	0.5288783216803895
PN_TRANS	0.48764786858514914	0.5889825894906173	0.42991152331700344	0.19669444265341468	0.18053885668696673	0.2668965143239666	0.49115703675442396	0.15966432201025524	0.2982529877349848	0.34395960225765304	0.04614645198972118	0.1770956878058485	0.12658077380833888	0.12658077380833888	0.21624413220300595	0.190785981805853	0.28603556757221416	0.38869477634003236	0.17700469632557048	0.06932185501802998	0.3196548258007042	0.20272195203855078	1.0	0.9389177105393959	0.4672242819735563	0.17836011848439406	0.26577208370171423	0.33119645113522356	0.27952576757373454	0.17964183003541206	0.528964204564086	0.5179496899704092	0.5762616361130355	0.539701658642914	0.5362235151648044	0.5017196138315141	0.5260686570218632	0.1924850509763885	0.3666268683900212	0.21506745707371572	0.37896102283188565	0.4924534918252437	0.39379273973301354	0.5239374681194557
ABS_LOG_LINK_DENSITY	0.5322644698475922	0.5038269435537452	0.549208146350142	0.47786706367287696	0.5400207595007155	0.001652922224194572	0.12411247644882809	0.14153524426866942	0.44105380382079584	0.34810336753068627	0.26994129603092104	0.16252450869401197	0.06307781613697763	0.06307781613697763	0.537589121808564	0.7339319294095564	0.6992883371844771	1.0	0.3174455395467161	0.2048340795141239	0.7112751286895828	0.43155656447684126	0.38869477634003236	0.476783240827413	0.13193709315847194	0.4285980697477129	0.17307735591978884	0.773724388360911	0.17884298197697598	0.09151871862711639	0.6490858923254035	0.4660958344292716	0.5215021474110829	0.5703649186884446	0.5118385485871466	0.5651480952517479	0.41880695367845006	0.21170947548159028	0.14356002949150753	0.23109697722755213	0.11652856962984996	0.19753221454008008	0.10523909482934855	0.5156781122862296
ABS_LINK_DENSITY_DIV	0.5622122449931004	0.46433872598889986	0.6292288338637472	0.7000806488261442	0.42540249832253463	0.06804487526821848	0.38177857477266247	0.3628531680689643	0.8445229760829939	0.6636440513782316	0.43119363493809204	0.2741070157954697	0.4394262729539605	0.4394262729539605	1.0	0.7040895451910788	0.8282809509446157	0.537589121808564	0.3283387073930267	0.2709080731153064	0.018771772402954516	0.12185729021197039	0.21624413220300595	0.29972581662852016	0.26058738001639886	0.2393193583043635	0.025010132384412225	0.7818100236778747	0.03123330870477437	0.26211308963094493	0.3465280644718526	0.23040785758195526	0.32365366176916077	0.5273392188301081	0.5573856726997278	0.5139676450503352	0.4729907448805318	0.16737445108128973	0.31665917408386224	0.19102939380561207	0.321464559869625	0.2562647142695396	0.33713748207414923	0.503156883637176
ABS_MAX_DEGREE_DIV	0.5276819955138685	0.41347285044596405	0.5651442918911069	0.35271035656492267	0.40147777771545085	0.17958519922795013	0.6072805511738255	0.6592707550943512	0.8586957034715845	1.0	0.12105683289506149	0.0038904941975305344	0.5722219585703745	0.5722219585703745	0.6636440513782316	0.48109467259943656	0.44895833611286456	0.34810336753068627	0.6409650352327043	0.4849186676586341	0.2415047959442516	0.02917448549982073	0.34395960225765304	0.4363625825641846	0.479207144026239	0.053866226881498364	0.038532688037099666	0.40829414613086673	0.015738208580280768	0.13650035874107308	0.28651713928846423	0.15478742128047565	0.23813833873856924	0.5058502421860396	0.5080040781270243	0.48326564517580023	0.4117697265873308	0.4892441997473422	0.6543940268370965	0.4920444236169791	0.6486312625116261	0.24703905011611318	0.6733685938242573	0.5021358590890369
PN_ARCS_MEAN	0.4767848471852	0.4050698274513455	0.4555285545885622	0.07012874370862206	0.07239906459225857	0.16986898922961496	0.6836255981219446	0.5870597903428035	0.40567154811935324	0.479207144026239	0.19970020990342435	0.18551581252091845	0.5115328559664533	0.5115328559664533	0.26058738001639886	0.06353752203952064	0.002221415562470792	0.13193709315847194	0.6949236770292115	0.510934842982977	0.3649511454486562	0.4570239915726117	0.4672242819735563	0.39913008743577655	1.0	0.5186941659499267	0.07009720770580376	0.023806116945328467	0.026779928224159037	0.13574252500162737	0.15895370015458915	0.17865727239883117	0.21700973837184323	0.45526059974902616	0.49605836261339825	0.4214091836225296	0.495229644044923	0.40212472271341176	0.5685339434514914	0.4239640397005086	0.5474012033240917	0.07316174468014075	0.5803831781457054	0.49313853781710254
LOG_AVG_EDIT_DIST	0.5149795679755431	0.6055745637883663	0.4609679811652853	0.3185249833043144	0.32054889542437515	0.3534937676197084	0.1091086527466584	0.20828772440201865	0.3172939759998996	0.23813833873856924	0.011132402041224032	0.12066529832665963	0.17903830729157094	0.17903830729157094	0.32365366176916077	0.45885024324514406	0.43740981356191455	0.5215021474110829	0.1423140406424511	0.27446663192027565	0.4178967020867024	0.22734378565168	0.5762616361130355	0.5764769706873495	0.21700973837184323	0.11523003679628128	0.38914071803245254	0.538810140191409	0.426253242654122	0.2065228756413443	0.8423124514705584	0.969053752358099	1.0	0.5405879739183083	0.4898408787308276	0.5233397746471593	0.4649983744217829	0.3683851734435954	0.1567297977000097	0.3399421979013928	0.15665066675170317	0.030078014568078012	0.11142568363851274	0.4798059088632086
ABS_LOG_DEGREE_ENTROPY	0.5113176416983429	0.4363616871588384	0.5535603309544473	0.7254290869005748	0.5164284030473032	0.029003538228702098	0.134822292488504	0.0014946245341280447	0.6636433648242684	0.44895833611286456	0.4879877061078722	0.3013560610301765	0.08484240641956481	0.08484240641956481	0.8282809509446157	0.8384425350000294	1.0	0.6992883371844771	0.09150048145892464	0.10638382582511788	0.36322275551765365	0.2671622262416822	0.28603556757221416	0.34883563192617634	0.002221415562470792	0.38262609535340064	0.036496669889356625	0.8603168212710512	0.07427277224475937	0.2453491772700081	0.48600428788948036	0.3482385982105249	0.43740981356191455	0.45890363088924485	0.46595243494771826	0.4533344969081967	0.3877484722935487	0.046024837392062735	0.07086747186916503	0.03815058611486314	0.0752251215763072	0.21929177579687714	0.09382996764120642	0.4177657941257308
ABS_LOG_MAX_DEGREE	0.4506622101736297	0.33248506116568705	0.4838970145590068	0.6273369680120754	0.5267887100041837	0.004466830046707672	0.004356844909433399	0.007921315852042102	0.7436740081651771	0.48109467259943656	0.3851299338365432	0.23849418146813123	0.06676998558583715	0.06676998558583715	0.7040895451910788	1.0	0.8384425350000294	0.7339319294095564	0.19645603293015984	0.10127273628197073	0.4016155426291777	0.37487929425406336	0.190785981805853	0.2753503492498132	0.06353752203952064	0.3314880914963009	0.10071716007766222	0.7957983356317667	0.08187878661047385	0.19327696554452814	0.4959150836427678	0.3895773795613094	0.45885024324514406	0.4371489008328332	0.4194398613369492	0.42928863790215926	0.3233341384467639	0.07395621909711923	0.013035106790949791	0.09439753635543405	0.01815902234520902	0.07312155631946017	0.05730091120400258	0.4033649120620043
ABS_DEGREE_ENTROPY	0.3929138238064342	0.24947214421328184	0.41191323112302947	0.09303143979755768	0.00881787053371547	0.12426024779003209	0.44345640364572897	0.9406000546772437	0.5891301337548898	0.5722219585703745	0.09968454025630781	0.0880499122097372	1.0	1.0	0.4394262729539605	0.06676998558583715	0.08484240641956481	0.06307781613697763	0.7710739243360918	0.9804417918804467	0.3490566269597315	0.08152681493541418	0.12658077380833888	0.22394322247442802	0.5115328559664533	0.2509853885795149	0.12357915624823362	0.1322816016692606	0.12309020705935374	0.08030853563128962	0.174555775046232	0.2529635932198315	0.17903830729157094	0.35617191146479854	0.393296322879125	0.3384703791309447	0.3671068063787137	0.4415345264707013	0.5400471761431721	0.4421238019435184	0.5174777745532833	0.1076664261536807	0.5862034184503105	0.3727960541909505
ABS_DEGREE_ENTROPY_DIV	0.3929138238064342	0.24947214421328184	0.41191323112302947	0.09303143979755768	0.00881787053371547	0.12426024779003209	0.44345640364572897	0.9406000546772437	0.5891301337548898	0.5722219585703745	0.09968454025630781	0.0880499122097372	1.0	1.0	0.4394262729539605	0.06676998558583715	0.08484240641956481	0.06307781613697763	0.7710739243360918	0.9804417918804467	0.3490566269597315	0.08152681493541418	0.12658077380833888	0.22394322247442802	0.5115328559664533	0.2509853885795149	0.12357915624823362	0.1322816016692606	0.12309020705935374	0.08030853563128962	0.174555775046232	0.2529635932198315	0.17903830729157094	0.35617191146479854	0.393296322879125	0.3384703791309447	0.3671068063787137	0.4415345264707013	0.5400471761431721	0.4421238019435184	0.5174777745532833	0.1076664261536807	0.5862034184503105	0.3727960541909505
ABS_EDGES_ONLY_IN_MODEL_W	0.37400546491299874	0.21111382574118198	0.38297868433797344	0.02233471943820413	0.0348999355070441	0.16020959854458536	0.5753540179615898	1.0	0.565160095642205	0.6592707550943512	0.035652936818971616	0.006233606774537677	0.9406000546772437	0.9406000546772437	0.3628531680689643	0.007921315852042102	0.0014946245341280447	0.14153524426866942	0.8298674200390826	0.9389790586269084	0.4886177134572805	0.19147152481164725	0.15966432201025524	0.2330321704442102	0.5870597903428035	0.27555927096812644	0.13311719765729724	0.02175130435938375	0.17001707910518618	0.09123698485748075	0.21181223500297977	0.28972052166664186	0.20828772440201865	0.3328637015316319	0.3652864386374039	0.3125890080392151	0.33453464104488684	0.5881870115679044	0.7021255607471522	0.5881919781617294	0.6752916640054286	0.15321403511970777	0.73717581170474	0.36040434849705055
LOG_AVG_SEQS_LENGTH	0.39196508019275	0.4881505950233822	0.33855200133274876	0.3295711448619586	0.22093455548212096	0.25984673495842076	0.05553567734726066	0.28972052166664186	0.23482065821848327	0.15478742128047565	0.08863429672962474	0.15686220978725912	0.2529635932198315	0.2529635932198315	0.23040785758195526	0.3895773795613094	0.3482385982105249	0.4660958344292716	0.17527581792612626	0.3329323645270764	0.412606517164092	0.25807819430175444	0.5179496899704092	0.5268755428063603	0.17865727239883117	0.08531459658610538	0.36788776877569274	0.4529381515023156	0.420853101845912	0.24220296421437873	0.7914846004624722	1.0	0.969053752358099	0.4190686646243953	0.3866311141201245	0.39520078379088736	0.3904570608540517	0.40726641450431145	0.22007941816626345	0.3859374053830933	0.22516093437857299	0.011045875913386407	0.1693997500017921	0.3598875939547216
ABS_EDGES_ONLY_IN_LOG_BTW_NORM	0.3909965983726899	0.31919846075692965	0.4020368732536455	0.16743983558943284	1.0	0.21659596987459023	0.03285510372471389	0.0348999355070441	0.41169328826377666	0.40147777771545085	0.27397001946734606	0.08352081913171969	0.00881787053371547	0.00881787053371547	0.42540249832253463	0.5267887100041837	0.5164284030473032	0.5400207595007155	0.09415056376729121	0.09296496034477335	0.24135791086633465	0.19667609897740074	0.18053885668696673	0.24416905148069312	0.07239906459225857	0.3546836760976062	0.02389767701883758	0.4668763218906757	0.07660409504523143	0.29943681964316166	0.39595264220940773	0.22093455548212096	0.32054889542437515	0.37137469768193876	0.2964942756022806	0.3893002276093339	0.17273726117828772	0.00022013841556233353	0.1314412061236649	0.019712792829148125	0.13148054113914137	0.2612560199709352	0.09793602615490327	0.3277613449385816
LOG_EVENTS	0.3161175819248048	0.43167621339308854	0.32222979552875497	0.0482074464450178	0.02389767701883758	0.16160945709631025	0.005462494066290579	0.13311719765729724	0.014839726885459694	0.038532688037099666	0.0352968559760808	0.01214866660907437	0.12357915624823362	0.12357915624823362	0.025010132384412225	0.10071716007766222	0.036496669889356625	0.17307735591978884	0.143125321609397	0.13120738567334028	0.19468628954237543	0.12075064481316072	0.26577208370171423	0.25161258132493697	0.07009720770580376	0.17317885118994245	1.0	0.21686741530953682	0.8390599090726525	0.4829771519525505	0.5500533927253393	0.36788776877569274	0.38914071803245254	0.3684517937495579	0.25375641784878306	0.38569883953354306	0.2817693333604536	0.17635095227348638	0.09814113940464546	0.16377235131472972	0.09908840508229445	0.07782290365886126	0.09270353896988696	0.31192749345308685
LOG_SEQS	0.2801104669388817	0.40358980716538934	0.27743888954580015	0.10081383628305664	0.07660409504523143	0.12069716284148631	0.00567758299851918	0.17001707910518618	0.00010862015331196443	0.015738208580280768	0.10326604194439552	0.006239953463067097	0.12309020705935374	0.12309020705935374	0.03123330870477437	0.08187878661047385	0.07427277224475937	0.17884298197697598	0.13114402522686452	0.1387955330122929	0.25252496187467605	0.20637855081557527	0.27952576757373454	0.3024304698042587	0.026779928224159037	0.16558049066113495	0.8390599090726525	0.24819319363316494	1.0	0.31431058289561575	0.5632097603598606	0.420853101845912	0.426253242654122	0.32783589507882954	0.2914594421447751	0.3321568317106744	0.39097806516740075	0.24269129087753444	0.1971151958445877	0.2311056569651626	0.18745348277865367	0.0173225160023456	0.1756820115931974	0.29694678961206933
ABS_EDGES_ONLY_IN_LOG_CC	0.2533168223142387	0.22447837913025057	0.21474027502781445	0.08491807202360556	0.21659596987459023	1.0	0.21771096597583556	0.16020959854458536	0.11030004817250215	0.17958519922795013	0.1140800824238538	0.04654913388153819	0.12426024779003209	0.12426024779003209	0.06804487526821848	0.004466830046707672	0.029003538228702098	0.001652922224194572	0.14728589691031838	0.11868000172772294	0.11722050801449584	0.0054655266438433815	0.2668965143239666	0.24305260341166646	0.16986898922961496	0.038394958226199566	0.16160945709631025	0.12732856687811736	0.12069716284148631	0.06638613274348451	0.21950115226254566	0.25984673495842076	0.3534937676197084	0.31629048400896226	0.2843570389043696	0.3037477681828548	0.2159790348483948	0.0636303103291067	0.14327567661696394	0.06259099954290816	0.13906593545553708	0.06008615859293354	0.105346754316712	0.2924319066897182
ABS_MODEL_DEGREE_ENTROPY	0.2914249486082658	0.16227568860886435	0.3019309679364911	0.056593862200279975	0.09296496034477335	0.11868000172772294	0.4178099113781781	0.9389790586269084	0.45321733306313206	0.4849186676586341	0.007849980814140293	0.031247805817476552	0.9804417918804467	0.9804417918804467	0.2709080731153064	0.10127273628197073	0.10638382582511788	0.2048340795141239	0.7899196782884907	1.0	0.4246772820304625	0.13609749722266476	0.06932185501802998	0.15296912297179702	0.510934842982977	0.3314287452675175	0.13120738567334028	0.03936901581470835	0.1387955330122929	0.030219140922636365	0.272792363869942	0.3329323645270764	0.27446663192027565	0.2632206677965521	0.2994836126172647	0.24685828378472918	0.2889350888236204	0.4523655824513935	0.5264636741794714	0.4512357203234753	0.5034690906522354	0.06406457586477378	0.5689904194729057	0.2881712624730058
ABS_EDGES_ONLY_IN_LOG_BTW	0.30148705914508156	0.21741463128465538	0.3504963173650866	1.0	0.16743983558943284	0.08491807202360556	0.17046736687746394	0.02233471943820413	0.5486262833970453	0.35271035656492267	0.24349545217805274	0.10080622192992493	0.09303143979755768	0.09303143979755768	0.7000806488261442	0.6273369680120754	0.7254290869005748	0.47786706367287696	0.01017026024893567	0.056593862200279975	0.19630027652489412	0.2637551722332234	0.19669444265341468	0.2899618903658722	0.07012874370862206	0.19946798007703934	0.0482074464450178	0.5987320769018641	0.10081383628305664	0.30150370692013223	0.31746169086564896	0.3295711448619586	0.3185249833043144	0.2922885591223721	0.3348570078735099	0.26388460776505324	0.28607489818634135	0.06864253845441673	0.09430322560805492	0.07114364441171121	0.09018891359876886	0.1801610681961357	0.13128866981268736	0.2516708628565418
