	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	ABS_MEAN_DEGREE	ABS_MEAN_DEGREE_DIV	ABS_NODE_LINK_RATIO	ABS_NODE_LINK_RATIO_DIV	ABS_LINK_DENSITY	ABS_MEAN_CLUST	ABS_MEAN_CLUST_DIV	ABS_MAX_BTW	ABS_MAX_BTW_DIV	ABS_MEAN_BTW	ABS_MEAN_BTW_DIV	ABS_BTW_ENTROPY	ABS_BTW_ENTROPY_DIV	ABS_BTW_ENTROPY_NORM	ABS_BTW_ENTROPY_NORM_DIV	ABS_DFT_ENTROPY	ABS_DFT_ENTROPY_DIV	ABS_CC_ENTROPY	ABS_CC_ENTROPY_DIV	ABS_CC_ENTROPY_NORM	ABS_DEGREE_ASSORT	ABS_DEGREE_ASSORT_DIV	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	variant_entropy	variant_entropy_norm	sequence_entropy	sequence_entropy_norm	PN_SILENT_TRANS	PN_PERC_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	PN_IN_ARCS_MEAN	PN_OUT_ARCS_MEAN	PN_IN_ARCS_TRAN_MEAN	PN_OUT_ARCS_TRAN_MEAN	PN_IN_ARCS_INV_TRAN_MEAN	PN_OUT_ARCS_INV_TRAN_MEAN	PN_IN_ARCS_MAX	PN_OUT_ARCS_MAX	PN_IN_ARCS_TRAN_MAX	PN_OUT_ARCS_TRAN_MAX	PN_IN_ARCS_INV_TRAN_MAX	PN_OUT_ARCS_INV_TRAN_MAX	FOOTPRINT_COST_FIT_W	FOOTPRINT_COST_FIT	FOOTPRINT_COST_PRE_W	FOOTPRINT_COST_PRE	ABS_EDGES_ONLY_IN_MODEL_W_2	DIST_NODES_PERCENT	DIST_EDGES_PERCENT	ALIGNMENTS_MARKOV_2_K1	ALIGNMENTS_MARKOV_1_K1	ALIGNMENTS_MARKOV_3_K1	ALIGNMENTS_MARKOV_4_K1	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_50_FREQ	PRECISION_50_RAND	PRECISION_25_FREQ	PRECISION_25_RAND	ABS_LOG_NODE_LINK_RATIO	ABS_LOG_MAX_CLUST_COEF	ABS_LOG_MEAN_CLUST_COEF	ABS_LOG_MAX_BTW	ABS_LOG_MEAN_BTW	ABS_LOG_BTW_ENTROPY	ABS_LOG_BTW_ENTROPY_NORM	ABS_LOG_DFT_ENTROPY	ABS_LOG_CC_ENTROPY	ABS_LOG_CC_ENTROPY_NORM	ABS_LOG_DEGREE_ASSORT	DISCOVERY_ALG	PRECISION	FITNESS	TIME_MARKOV
PN_OUT_ARCS_MEAN	0.26468471253829734	0.07110238528423571	0.3207469422256935	0.0965960677819225	0.3305190784634453	0.2691512687729254	0.5788718838469781	0.567709942830572	0.09479418729609268	0.09262959502120396	0.08078689444027444	0.09070454708782485	0.04145086179184057	0.04145086179184057	0.3860993924152684	0.46179321890127134	0.38804965574279104	0.359328398812479	0.7237774708565762	0.6588701966086755	0.0977139760946039	0.5345142423522075	0.5722398607731336	0.5347704976575317	0.4463872532279562	0.3894990345526579	0.19989299627994386	0.23292263728075757	0.06917191471543366	0.03480651568446831	0.4723698861934142	0.13656647932591529	0.39427658876018307	0.270526176140185	0.032158537575242466	0.270526176140185	0.22661985571874607	0.20233326469841176				0.26979332850924403	0.03579994088244663	0.14769090880039068	0.4973195688074237	0.21775760505217345	0.10316516811506624	0.3278622361135635	0.14589085982349895	0.17000828860079012	0.2514609515709327	0.04043305704499591	0.211863928173099	0.37002546430325506	0.41073877249968804	0.05840923096271961	0.7123949960871642	0.33352293721876347	0.9999999813117803	0.8021555802690369	1.0	1.0	0.25703979485921086	0.20991269799538195	0.15742115303773865	0.20581358432082741	0.7582117752787053	0.7132263123057052	0.25703979485921086	0.20991269799538195	0.1370563513430834	0.04103922618926376	0.15501086245212908	0.0033265912121783867	0.454968529084027	0.578522013025439	0.4724674071201595	0.15023657532282517	0.23416876049617832	0.026585582971769262	0.0369684431927998	0.004920590287992986	0.21281191207093442	0.19012104698538546	0.24911839320380375	0.1617586318614309	0.21942252108894422	0.4701094198941153	0.5538135847417055	0.4707215098880644	0.5823577119906612	0.46682781324357875	0.3137300383776375	0.17289235252622823	0.07930263593693704	0.46593134459820557	0.16283551913088742	0.3863422923067585	0.02441437381656369			0.3437602909938913		0.5596247946732931	0.24568199184859346	0.1698020795964742
ABS_NODE_LINK_RATIO	0.44344206810716374	0.1227637034800296	0.39956498834915904	0.24873303637874766	0.13467690666500404	0.18142632951649962	0.7319009016900309	0.7477406153372633	0.3273336652523804	0.5635815823200405	0.06836610286418693	0.2118320130000642	0.14284732583662002	0.14284732583662002	0.47871337226580496	0.027603875692130166	0.10851583509671757	0.23624740906101566	0.6681819999639704	0.4310216875183893	0.4288995010736836	0.7967881482434037	0.8821365776762217	1.0	0.9343529647858776	0.5987686522895868	0.6761043735312181	0.694699447460889	0.3588115766604465	0.319527212962671	0.8848728245203267	0.597732017145042	0.21914202520644147	0.04050329755553503	0.14647901154131973	0.04050329755553503	0.03765943274948514	0.03174909445608426				0.18063247923185963	0.057884819047824304	0.0688863727361428	0.16696966291558404	0.13280045008349853	0.08082436511818714	0.04241099722218544	0.14562265673508576	0.1439093426719343	0.07342781542421271	0.18764146022833825	0.05048611090166379	0.12486038664741794	0.32363859561653396	0.00036589789602407396	0.5025099803195513	0.34085945658722705	0.5347416733892025	0.356608570602766	0.5347704976575317	0.5347704976575317	0.08054924737906688	0.04374886985692028	0.08498176851332262	0.08600889808276876	0.38019740717513584	0.2608546829791894	0.08054924737906688	0.04374886985692028	0.034731159831468114	0.08804818304546394	0.1644265136675025	0.32526642884229057	0.792193412567639	0.711920332538079	0.8026012373119735	0.07191473970121555	0.018711343122550232	0.07171046611840186	0.12491160999046885	0.06249931573687031	0.04189865543757232	0.15039138973738503	0.17046863486358432	0.13722295066587392	0.1866657768461898	0.3132854463777577	0.47303292346334125	0.3394273746048617	0.4720356814005677	0.2113871233249045	0.24296858583844255	0.00959729327715318	0.06366621400955746	0.3059320663736301	0.07148367751076305	0.1161760313058504	0.02949954916823144			0.29320693433924466		0.5008577656028818	0.24461223632442214	0.2824691454014971
ABS_LOG_DFT_ENTROPY	0.28676833489832376	0.32986073150072104	0.33626195819489924	0.17284901968298258	0.0128671847352017	0.2321048304926294	0.0461483230750084	0.04504191158708062	0.17267460938415274	0.17199221467801348	0.16396746215162658	0.12676752763771099	0.2973842122702723	0.2973842122702723	0.26845925182285235	0.15199685185740217	0.2794030266024005	0.28478487705649297	0.04191635717536972	0.022730651787650942	0.05784358813490947	0.0062295167134087965	0.026321509506572617	0.02949954916823144	0.07067227272829668	0.17861393339889128	0.07940791836718532	0.021699623900582072	0.1245053970210412	0.1401848360333654	0.13112913948599936	0.1694051866151811	0.19642165568726114	0.14789050923746888	0.2705937414841876	0.14789050923746888	0.29574909210703676	0.30926449078927176				0.20424954090119696	0.0005022576198272071	0.9121342597952344	0.22630995971422266	0.9074998961232936	0.4606142880582995	0.5210115506422582	0.3225828008846906	0.3044784438193298	0.13266070452661802	0.4285723643068729	0.18440368166635168	0.595039764802349	0.2003931058832564	0.2868226841144799	0.01755498171603305	0.13186646710959551	0.02438551193581236	0.08174548850476773	0.02441437381656369	0.02441437381656369	0.10014921892552223	0.4022529348979571	0.27954233677310714	0.06065935631939965	0.08679143386021816	0.10849815390635281	0.10014921892552223	0.4022529348979571	0.13839276113398954	0.029980696286492785	0.3038942089350911	0.29686301488722	0.17310186283074072	0.015317905149200636	0.12632020811228425	0.3386528880897737	0.28381448393678965	0.1785383962210568	0.32733382881193374	0.2593073650944297	0.034424446093622	0.3060746130722416	0.2714412498561236	0.30874583199070776	0.39607253011656274	0.32512380017684867	0.2728136364634221	0.25733117714092274	0.2608794374473192	0.048354739288147555	0.12883796103390438	0.0012160422410194998	0.3314457930651009	0.05285028981241711	0.2157488615663993	0.23518221933804	1.0			0.166087721262606		0.30260536266374105	0.23558874783366832	0.10471134302762068
ABS_MEAN_CLUST_DIV	0.3067661312598961	0.13066888758882345	0.15368317794716188	0.17648875144032475	0.07484440042792992	0.10280555218732691	0.4084716640274317	0.5451765944127099	0.33541383058318325	0.3674734843198789	0.21123209478161895	0.2768820228134529	0.07263133645246912	0.07263133645246912	0.4936078505097478	0.20023749877832153	0.050813032310721755	0.31390257166725877	0.3256535505121313	0.09148652761250244	0.3731560199022055	0.5399878964663808	0.6262261541914875	0.694699447460889	0.6882806893730108	0.6050376094376531	0.972852478318145	1.0	0.5629093733438787	0.4708220459084851	0.5661932255151466	0.5003261007627885	0.0689690907860357	0.2610840145807186	0.03738996471181982	0.2610840145807186	0.06856993477312032	0.1651053631236352				0.14799606527177833	0.25027257153600646	0.03658042223816796	0.03592436026708752	0.09395866053521101	0.059086116297909316	0.037330989996395614	0.2390540906491547	0.25109674334028803	0.24380198257208582	0.06278319686146892	0.24475095308117759	0.025234581961169934	0.05559915111810365	0.09563782897660779	0.10125968439959505	0.039747104146013235	0.2328921398744805	0.034992477739986275	0.23292263728075757	0.23292263728075757	0.20207933220170876	0.18036669762181357	0.04999368694830907	0.15380996472487835	0.02260903362383376	0.03135420782551344	0.20207933220170876	0.18036669762181357	0.22244135352294317	0.044467716510684326	0.009677973128035037	0.18036319945359647	0.5544145239031467	0.37418449811501114	0.5832470306625785	0.12939023636074767	0.0017686120794497405	0.0015131589571805478	0.006562465181321215	0.006507724353906444	0.08297588645058393	0.13275845063642455	0.17989622253328372	0.11778321232047702	0.18706256094952714	0.27918212059477326	0.36107876978918313	0.28214830713677186	0.3438134944994187	0.022020006430301192	0.09297358407969171	0.34800678136302715	0.15992681310267914	0.12371559129206997	0.09023722798457759	0.1066009512486926	0.021699623900582072			0.1772824633978908		0.40815833781758754	0.2334929695784186	0.3354641358282144
ABS_LOG_BTW_ENTROPY_NORM	0.15114729769845625	0.1740995001727882	0.22048569906363347	0.4725435881733036	0.1996840978042791	0.37697399747890886	0.35580709524931814	0.2131908064031003	0.6592338011281678	0.37001253516304156	0.03522157670362142	0.12202771869581612	0.7607174881946738	0.7607174881946738	0.6715930273502232	0.8769731586375635	0.9606581077355194	0.618027180315914	0.4195304268883896	0.37658469478573486	0.10543551836384153	0.21223033787172016	0.17997715089477975	0.1161760313058504	0.08171900798797181	0.43688122187049755	0.19630505234533227	0.1066009512486926	0.10711226180816519	0.13514242210850752	0.05543850879871951	0.42611861973740134	0.360914803818124	0.25499213869735515	0.7577567203112442	0.25499213869735515	0.7642034384789639	0.6334047255035965				0.1379414579133616	0.06461738294026896	0.2927154572146757	0.9513017239691484	0.31021415580468387	0.17548262360337077	0.46982036099608643	0.5266376316331987	0.6609310426140128	0.41792998400905634	0.1921339155103133	0.3497599156887797	0.5393702722123033	0.2769803810066411	0.012562903539572203	0.459079138916109	0.3107969940995854	0.38635447066648404	0.46519796231972643	0.3863422923067585	0.3863422923067585	0.0757696844760883	0.17603495102486758	0.12047294350946086	0.2718438652411397	0.48010958533174697	0.5019279649162534	0.0757696844760883	0.17603495102486758	0.2990268452511285	0.3487587807458489	0.27527153429805185	0.5266143479835473	0.12145643004570887	0.32942056104809675	0.1555659630522846	0.6300532138183247	0.6102896196376993	0.2067036736242453	0.23062492509220608	0.1950672158219681	0.15534689702295584	0.25107005803875676	0.20516865166060563	0.2704824979416397	0.23356262846263384	0.4596495737624397	0.3511019985364137	0.45995468322877064	0.41421055577311533	0.3914527921763518	0.28538084978555134	0.2470992988814083	0.20897855331488555	0.419232091238712	0.8157505918622739	1.0	0.23518221933804			0.5076241261399194		0.304914477294479	0.21543177730489188	0.025572547463650633
ABS_BTW_ENTROPY	0.33371988083248055	0.18551443325191094	0.4267955716384035	0.3419466132956765	0.08139876107105651	0.09148758596058879	0.3028027840283575	0.3561285018513634	0.5758328585313838	0.5027210258717923	0.1752685412463135	0.14179146971532072	0.7289731297478954	0.7289731297478954	0.44322508406905836	0.28103647476188187	0.3618871087426668	0.2539479062912393	0.4181607695549669	0.5652548425361279	0.04487886715413335	0.35430046497710654	0.3355035004721325	0.21914202520644147	0.23970101243477274	0.2551611833777663	0.00629307018115813	0.0689690907860357	0.3855063409205213	0.3160178921597437	0.33630092347252416	0.5114371709812048	1.0	0.7363297031528031	0.8320703014494957	0.7363297031528031	0.6009248853082472	0.5735305885954063				0.06366366189218794	0.08069242488158036	0.22255283585114832	0.2556821510822776	0.14225176897427164	0.24776611744073054	0.18506316619952992	0.4480400362232495	0.519183412850118	0.10874443499953766	0.2358894163168071	0.09763733019804069	0.1872284450199136	0.3069817041600617	0.1534938576218659	0.519093683856656	0.3069997981806356	0.3942666999102763	0.448148151813953	0.39427658876018307	0.39427658876018307	0.2204705583741559	0.11709113496258938	0.05033823621901017	0.23130517608410966	0.4163662680476374	0.403318913107954	0.2204705583741559	0.11709113496258938	0.036511922692348944	0.0885662647267107	0.36727714580320425	0.4965358436860585	0.29154173054009447	0.3266395561476322	0.2680290003422407	0.6240258619171878	0.37473952892212264	0.26531451687352986	0.2648077096285212	0.15009784768411089	0.2485705975553632	0.2262066664999645	0.17521108403480656	0.2313847884099758	0.1874398527944119	0.06271370494555924	0.10612206232614707	0.03962842636051196	0.05955951572094184	0.10123434482430906	0.07736665271882674	0.004086152649712524	0.5146141873371434	0.07629092076841144	0.6933418403388673	0.360914803818124	0.19642165568726114			0.32348588025318287		0.1377571334751123	0.21444349189781658	0.16545700396074764
ABS_LOG_MAX_CLUST_COEF	0.09678678793805943	0.29222310769756893	0.23680196810487558	0.047608608911227306	0.593574283980185	0.04388633040641919	0.4024573536317515	0.2867052996718081	0.25605594782857893	0.09739368739491916	0.262229856839546	0.07573251634981738	0.2910018675810817	0.2910018675810817	0.36558577747302645	0.46428962996819667	0.25911786120684344	0.09361466953452598	0.4645117519760538	0.007151048469209567	0.5008382336050544	0.1382370437891888	0.19667428790930438	0.24296858583844255	0.06512495686759254	0.3675022814274202	0.0363763464004364	0.09297358407969171	0.025699349891181555	0.08392377812678779	0.3372458536311151	0.15676790677117633	0.07736665271882674	0.014880217757206955	0.27180725312549875	0.014880217757206955	0.4121213725705133	0.4548589946049712				0.036740016212318725	0.058096249790820335	0.4779673688896122	0.40297282423160596	0.23156351691630495	0.12270260048385624	0.4533052413331413	0.24177037151320485	0.2711911880604462	0.2452791527395987	0.27270894812928637	0.2319351704347635	0.2982505562969887	0.22480282833462173	0.13355834389560722	0.24922241878823423	0.23502339039220918	0.3137056210225619	0.3109319874242983	0.3137300383776375	0.3137300383776375	0.1177144440289625	0.0716378069829377	0.2835885852223405	0.3367620056144579	0.24330132892695824	0.2560916481212886	0.1177144440289625	0.0716378069829377	0.33143488280456807	0.38260095654940757	0.24386529432811502	0.41400483699660906	0.274695716027551	0.37110085375803603	0.3125220639634913	0.413344943138435	0.5837327884668813	0.3195586937849033	0.27024474296626855	0.3971809020969095	0.06274438447755334	0.299216297467827	0.026013298004905372	0.32877626064242194	0.044173234086870954	0.22347363231022876	0.2180595581692367	0.2399278849765381	0.2262458696898524	0.7541972987584643	1.0	0.7961706398467013	0.308442522193601	0.8974284818031136	0.12019493948946589	0.28538084978555134	0.12883796103390438			0.6080426106885113		0.18609057948860983	0.19857494348303345	0.1246191838384592
LOG_UNIQUE_SEQS	0.20399481782159318	0.3872317246410293	0.2425413560990616	0.2508833801655851	0.2882353850503259	0.011031355699931045	0.08030658493833312	0.10358676509102903	0.131856569740128	0.07972823157150723	0.11617601503393962	0.1483922037035677	0.342783578290386	0.342783578290386	0.1921033773001688	0.0769356660617426	0.24196707248794455	0.436211749182069	0.09636814061656244	0.1211652582633469	0.2875482177576855	0.08380804614468725	0.055454679216690415	0.08082436511818714	0.08114923445470283	0.05707070939104852	0.022926788278643785	0.059086116297909316	0.19773565757498088	0.11577647306599599	0.2249348528110332	0.16984923996667914	0.24776611744073054	0.15502858143609244	0.26078948803754654	0.15502858143609244	0.29185574749021376	0.315144189691917				0.026963185050289537	0.06699816958284427	0.3988576121482523	0.18080818582452332	0.30436292802086096	1.0	0.3949523088211832	0.36064025125329796	0.3285931794281558	0.674850318629882	0.6282951756590095	0.7466940941841894	0.4801545714441629	0.1653483232759129	0.166084814456549	0.06039398861462388	0.16291804354760653	0.10313957807887779	0.04888243539568741	0.10316516811506624	0.10316516811506624	0.12497002060217731	0.18253463115939533	0.21550184663641436	0.11122775881055293	0.02853053561372244	0.004500016319906337	0.12497002060217731	0.18253463115939533	0.19022530667676624	0.10723930081021958	0.3199188346265675	0.16492399034172128	0.10168718731110828	0.07012534953129747	0.0883827384143225	0.25169371029245324	0.12998601401144114	0.006123072069620247	0.027727498504241648	0.03603391132056962	0.026997551611348758	0.2367679896393786	0.265953555318052	0.22040280379165827	0.30565327467632825	0.3734672150292061	0.34395449405383366	0.33558480069553087	0.3076362226734054	0.12443168218364371	0.12270260048385624	0.29084716990261383	0.3457298983229742	0.09494998600607961	0.21707135431820315	0.17548262360337077	0.4606142880582995			0.09119852910874433		0.3022942524287351	0.19796676036354996	0.14298961269521104
ABS_EDGES_ONLY_IN_MODEL_W	0.39983480663697435	0.06772831531995317	0.36096776638619554	0.029830886755221834	0.2371665797779958	0.24172000466359767	0.8043971393386595	1.0	0.2644744977046691	0.46858291239330363	0.14143550364914462	0.007677073631556656	0.15814335353835993	0.15814335353835993	0.4017486557248633	0.15609487188115612	0.21007007513640252	0.27662199801186915	0.7941810889805327	0.6310492381543532	0.25650042851736965	0.8181060466491517	0.8645155211696406	0.7477406153372633	0.7436774646137044	0.47576337580539296	0.52421167746683	0.5451765944127099	0.1812352524429393	0.2285733930668941	0.6920407132128639	0.4784521409993466	0.3561285018513634	0.05913414199234356	0.12910158026859553	0.05913414199234356	0.030517058444086493	0.03737652759552558				0.11464677315080574	0.06604103840798636	0.06223405134753319	0.2888061640068958	0.07826541796112085	0.10358676509102903	0.06182296685532572	0.13840238975610628	0.13052821526301286	0.005002471672917062	0.1738187876162103	0.01132793108307777	0.09859583972127328	0.38106738267233725	0.13739069928044234	0.7255177391859202	0.4337679549127016	0.5676905639474851	0.4676836032148088	0.567709942830572	0.567709942830572	0.0779166626294228	0.0027492720362467054	0.11939281798812083	0.06462540042909122	0.45153704521279014	0.3884741755347385	0.0779166626294228	0.0027492720362467054	0.11276920587784467	0.11144383147768777	0.23632872063444077	0.24769976986344852	0.8164639543763413	0.78818861580757	0.8374183265350676	0.08452225819364792	0.10806923914260781	0.04850006758319826	0.004142659962035546	0.01645021096685595	0.06033198234292977	0.12613610391695404	0.20416635968913754	0.10969812772141303	0.22397859387529073	0.3922023302684415	0.47566998043730585	0.4151285488413297	0.4781061184666138	0.3369100700270678	0.2867052996718081	0.0008562312595996489	0.16899290303179873	0.34121064556556835	0.08608703439877437	0.2131908064031003	0.04504191158708062			0.1755584105586208		0.5132520516135205	0.19254867583802315	0.15242316895412789
ABS_LOG_DEGREE_ASSORT	0.13010201268597701	0.11830259523937939	0.31007006654832375	0.23628145925105515	0.36825946744895866	0.11888088949632393	0.39666297611456186	0.1755584105586208	0.5008660913039482	0.2713575906705036	0.0660346645464628	0.34735693860894873	0.5428015237576669	0.5428015237576669	0.644566608707009	0.6070548031924156	0.5213857636841034	0.30781328769344807	0.3102546626996372	0.07477474443497281	0.3273051568240373	0.15790005410813387	0.21781996129760542	0.29320693433924466	0.1461833744717658	0.57248983772736	0.11046726819479112	0.1772824633978908	0.3187904923171157	0.2582923745263758	0.3548186493597312	0.24351664809253712	0.32348588025318287	0.2415754645161507	0.544747973662572	0.2415754645161507	0.6652638706710534	0.645707718135629				0.3314330162110763	0.056121261117348206	0.3909956092654055	0.5760705685179491	0.24532744980493232	0.09119852910874433	0.32450101397050435	0.24675930958583656	0.3691966005005398	0.3733594192164312	0.28447280914099954	0.3500224715270329	0.28157911721426176	0.024013066395908608	0.028282465176790374	0.15003881924447374	0.024973768659234487	0.343759248495786	0.3032240498134723	0.3437602909938913	0.3437602909938913	0.11686615383407425	0.04006439059155516	0.2001562224948121	0.2945277342235498	0.27310493717336065	0.28349020969348937	0.11686615383407425	0.04006439059155516	0.18269910122860164	0.22106446959493878	0.40731909359844987	0.47158577659210293	0.19706120041294056	0.3650358222700781	0.23253383938236663	0.6225629364500981	0.5879525944329849	0.33940148725706054	0.3184221351686534	0.4113761680787528	0.06196851818623344	0.2640121175545684	0.02784242443419242	0.2919525805726947	0.02805928328243008	0.2338776205720384	0.12817043108694232	0.25070671388359983	0.1833926313262396	0.43311381173431557	0.6080426106885113	0.49642384897781966	0.19414964960695072	0.6898422187271629	0.47833387749462397	0.5076241261399194	0.166087721262606			1.0		0.09446534750765923	0.19026716336764568	0.01900397658877166
LOG_SEQS	0.22072209191482284	0.353223971534174	0.27178042344354914	0.20428869049502285	0.0900833629327854	0.09866896640500632	0.19319526926182498	0.07826541796112085	0.2340900497115149	0.16517061444355252	0.07901817243725086	0.006311696666886102	0.3160844750510074	0.3160844750510074	0.3650019182538669	0.2921826342609432	0.36276780018128657	0.3450762690874671	0.13946341231367562	0.13958203200878677	0.029872962872230534	0.09371985749427213	0.12785052197146352	0.13280045008349853	0.03958990663424848	0.3069297708616062	0.03597076768884386	0.09395866053521101	0.18195325729486073	0.17623668106538626	0.03368983765038636	0.17068665611423817	0.14225176897427164	0.05695727092685505	0.2900878450426692	0.05695727092685505	0.3760113542059314	0.3804039368359182				0.26078826965910723	0.004340624556305035	0.8689122638884604	0.35548306799682283	1.0	0.30436292802086096	0.5951888280254588	0.39066703918249773	0.36214258982720693	0.08542459791060193	0.38178648664503273	0.017926590520162117	0.6784687751123297	0.32438805091520473	0.3302127227726628	0.14199062350033848	0.26330252325472386	0.21770680298830627	0.1794588344368788	0.21775760505217345	0.21775760505217345	0.10399263955810238	0.39461958696803456	0.1934848924187535	0.15013915133849123	0.17958487210436747	0.18095162067341986	0.10399263955810238	0.39461958696803456	0.0324452191189575	0.19743423299337826	0.3422787240368342	0.3315566876501188	0.03654131291436224	0.15641711421456683	0.017360979015116004	0.4053852444579673	0.36820509484687913	0.24641896200409616	0.3856894048558561	0.3464176497701951	0.03307826896954947	0.27834913910162623	0.24823466568550126	0.2820594532296846	0.38261934306373474	0.5024202264700114	0.4729664151110885	0.4509008255479455	0.4680468241078573	0.14979856767817543	0.23156351691630495	0.08635699052211931	0.2585390679244015	0.2333951373961397	0.269974124486772	0.31021415580468387	0.9074998961232936			0.24532744980493232		0.49393011583602836	0.18662333604406287	0.11010230503351824
ABS_LOG_MEAN_CLUST_COEF	0.10160016096304982	0.059581005688064265	0.14726154677632514	0.018095804336857042	0.49796023517651855	0.0961781231722478	0.0887387893513877	0.0008562312595996489	0.34658988820380415	0.19308524271275207	0.16447176791107218	0.08214047954895619	0.19993668587788563	0.19993668587788563	0.11890496948506914	0.46231369325250055	0.16044401280450424	0.40441713603626933	0.2803677411459249	0.03480951808936654	0.5266868531998763	0.04774506095400228	0.050166107094888	0.00959729327715318	0.1493732897086131	0.1197214960077024	0.3484263208749805	0.34800678136302715	0.2682662589184718	0.29595717233421354	0.19128280403341694	0.271979500077265	0.004086152649712524	0.19319600234197487	0.20363600353045183	0.19319600234197487	0.26057580121859447	0.23466350671189035				0.018196988746583882	0.0029484065261164197	0.27420413775547564	0.29939686306013724	0.08635699052211931	0.29084716990261383	0.3526373916759412	0.2713174967490361	0.3051434301821633	0.481352128876202	0.33062354954290746	0.47626875499996757	0.16409065987226462	0.16350725858411944	0.18632129760447863	0.1213893984604416	0.15767738211625568	0.1728697142919839	0.27362693340138666	0.17289235252622823	0.17289235252622823	0.05778263288635164	0.22186350551646317	0.36974867263335154	0.2594515439784368	0.2489755472753065	0.2557683844289274	0.05778263288635164	0.22186350551646317	0.4744548080569934	0.4059275459371159	0.11999035329020737	0.26250584017694417	0.09596007411864328	0.0641300072237551	0.07320102434973019	0.21877881361636528	0.31830904202794813	0.2121615393018345	0.13297313249782616	0.3114268162019397	0.06993438364250522	0.2252664080229153	7.453531549980174e-05	0.2422713303891391	0.011073779795943685	0.01877326408319885	0.026826215194606262	0.006173570819287798	0.028236135490062694	0.7009601511937801	0.7961706398467013	1.0	0.48454128804714036	0.7294369354209493	0.01224865981861282	0.2470992988814083	0.0012160422410194998			0.49642384897781966		0.0657554212256167	0.18590577584798193	0.039810586956635946
ABS_MEAN_BTW	0.4098743988778312	0.09643751464018267	0.3158346650228966	0.17823957008720304	0.12787117647689694	0.214446710568495	0.6687435861733669	0.6920407132128639	0.3477644132417044	0.5406062326022356	0.024866956452994495	0.20780768537765987	0.19764558738640672	0.19764558738640672	0.38420613042014173	0.040388709445505884	0.03127622433387425	0.07654467000609674	0.7147288391800809	0.40104666838762293	0.5736144284261839	0.7687002970908512	0.8213455945643909	0.8848728245203267	0.8398607720231572	0.6076670437298839	0.5890128351914892	0.5661932255151466	0.29455588980982356	0.2933934998749669	1.0	0.6833893340033407	0.33630092347252416	0.12529349782994423	0.2152498129710544	0.12529349782994423	0.06903458356426796	0.04711423685137285				0.10252466972229814	0.07752278182569804	0.0071226369055633725	0.1277794764290442	0.03368983765038636	0.2249348528110332	0.028560326188132826	0.25704031084884654	0.25219950854820733	0.165751282132442	0.30935141563104185	0.14499530455391196	0.04094999742494823	0.30587344407887007	0.016249551571474816	0.4798349063594398	0.3228068561160429	0.47234486249380686	0.43669830378569463	0.4723698861934142	0.4723698861934142	0.03741299807504589	0.0066325969048704435	0.1576501923777235	0.14074814140678618	0.4462449217877679	0.3522861470558059	0.03741299807504589	0.0066325969048704435	0.12398736027900709	0.1720658277508404	0.12938183818864457	0.32533234811990025	0.6603101618685323	0.6448340639687445	0.6649090427232178	0.07819810624030336	0.04331483604904275	0.024152067806491144	0.06884688271438168	0.11775428006922319	0.03644471073540325	0.10429547829667818	0.13623102731148068	0.08861396414353163	0.1847931340324076	0.20737829929327367	0.3776247127046221	0.24131180515166423	0.3336068527624714	0.30599169006503213	0.3372458536311151	0.19128280403341694	0.23074226793966787	0.35392008045868306	0.08066865858029201	0.05543850879871951	0.13112913948599936			0.3548186493597312		0.4077055084294751	0.1819350399441708	0.28068256079911946
