Justiça	Tribunal	UF	Tipo de unidade	Classificação da unidade	case:court:code	Unidade Judiciária	Município sede	Estoque	Taxa de congestionamento líquida	Taxa de congestionamento total
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5139	VARA CRIMINAL - IGUAI	IGUAI	959	0.9466	0.9467
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5002	VARA DE JURISDIÇÃO PLENA - BARRA DO CHOÇA	BARRA DO CHOCA	4598	0.82	0.8205
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4713	1ª VARA CRIMINAL, JURI E DE EXECUÇÕES PENAIS - IPIAU	IPIAU	2098	0.8378	0.8553
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49743	VARA CRIMINAL DE INHAMBUPE	INHAMBUPE	0	0.0	0.5354
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49738	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - ILHEUS	ILHEUS	2621	0.9027	0.9044
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49737	1ª VARA DA FAZENDA PÚBLICA - ILHEUS	ILHEUS	11450	0.7402	0.742
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4717	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - IPIRA	IPIRA	4940	0.8642	0.8642
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4880	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, REGISTROS PÚBLICOS E ACIDENTES DE TRABALHO - IRECE	IRECE	13277	0.9059	0.9059
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49749	VARA CRIMINAL - IRARA	IRARA	1035	0.7344	0.7346
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4881	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR E FAZENDA PÚBLICA - IRECE	IRECE	5581	0.7468	0.7468
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49747	VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - IRARA	IRARA	5438	0.8628	0.8628
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4718	VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - IPIRA	IPIRA	1102	0.7664	0.7669
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49739	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - ILHEUS	ILHEUS	2685	0.8811	0.8821
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6326	VARA DE JURISDIÇÃO PLENA - IRAQUARA	IRAQUARA	9008	0.9243	0.9244
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6095	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - IPIAU	IPIAU	15470	0.8663	0.8663
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5138	VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - IGUAI	IGUAI	4312	0.8821	0.8822
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4693	3ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E REGISTROS PÚBLICOS - ILHEUS	ILHEUS	2612	0.8642	0.8649
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6324	VARA DE JURISDIÇÃO PLENA - IGAPORÃ	IGAPORA	1770	0.8449	0.8449
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6532	VARA DE JURISDIÇÃO PLENA - IBIRATAIA	IBIRATAIA	3042	0.7938	0.7938
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4695	4ª VARA DOS FEITOS RELATIVO ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - ILHEUS	ILHEUS	2408	0.9178	0.9191
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5136	VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO, ACIDENTE DE TRABALHO E FAZENDA PÚBLICA - IBOTIRAMA	IBOTIRAMA	5341	0.8829	0.883
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5137	VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS EINFÂNCIA E JUVENTUDE - IBOTIRAMA	IBOTIRAMA	1313	0.7778	0.7778
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4696	2ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - ILHEUS	ILHEUS	1459	0.5925	0.597
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17099	1ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - ILHEUS	ILHEUS	1559	0.7039	0.7074
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	11869	VARA DA INFÂNCIA E JUVENTUDE E EXECUÇÃO DEMEDIDAS SÓCIO EDUCATIVA - ILHEUS	ILHEUS	457	0.5914	0.5935
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4701	1ª VARA CRIMINAL E CRIANÇA E ADOLESCENTE - ILHEUS	ILHEUS	1390	0.6486	0.7258
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4703	2ª VARA CRIMINAL - ILHEUS	ILHEUS	1340	0.4394	0.5751
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4707	1VARA DO JÚRI, EXECUÇÕES PENAIS E MEDIDASALTRNATIVAS - ILHEUS	ILHEUS	1129	0.6849	0.7209
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49764	VARA DOS FEITOS RELATIVOS AS RELAÇÕES DE CONSUMO, CÍVEL E COMERCIAIS - ITAGIBA	ITAGIBA	0	0.0	0.5354
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4589	VARA DE JURISDIÇÃO PLENA - ITACARÉ	ITACARE	4734	0.8131	0.8131
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49760	VARA DE EXECUÇÕES PENAIS E MEDIDASALTERNATIVAS - ITABUNA	ITABUNA	1702	0.7269	0.727
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49757	4ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E REGISTROS PÚBLICOS - ITABUNA	ITABUNA	620	0.5871	0.6061
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49758	5ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - ITABUNA	ITABUNA	1269	0.7984	0.8027
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49754	1ª VARA DA FAZENDA PÚBLICA - ITABUNA	ITABUNA	10314	0.8978	0.9002
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17117	VARA CRIMINAL - ITANHEM	ITANHEM	806	0.9722	0.9723
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5144	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - ITAMARAJU	ITAMARAJU	5917	0.8368	0.8368
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49756	3ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - ITABUNA	ITABUNA	1096	0.7414	0.7481
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5147	1ª VARA CRIMINAL, JURI E DE EXECUÇÕES PENAIS - ITAMARAJU	ITAMARAJU	2263	0.9831	0.9831
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6433	VARA DO SISTEMA DOS JUIZADOS ESPECIAIS - ITAMARAJU	ITAMARAJU	1530	0.2623	0.2623
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6305	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS E ACIDENTES DE TRABALHO - ITABERABA	ITABERABA	3298	0.7309	0.7311
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4884	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - ITABUNA	ITABUNA	1213	0.8331	0.8506
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4883	1ª VARA CRIMINAL E INFÂNCIA E JUVENTUDEDE - ITABERABA	ITABERABA	1667	0.6798	0.692
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49750	2ª VARA CRIMINAL, JÚRI E EXECUÇÕES PENAIS - IRECE	IRECE	2729	0.6547	0.6568
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4888	1ª VARA CRIMINAL - ITABUNA	ITABUNA	2091	0.5907	0.6175
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6327	VARA DE JURISDIÇÃO PLENA - ITABELA	ITABELA	2822	0.7491	0.7491
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4882	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - ITABERABA	ITABERABA	8481	0.8041	0.81
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4889	2ª VARA CRIMINAL - ITABUNA	ITABUNA	2164	0.662	0.7318
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4860	VARA DE JURISDIÇÃO PLENA - IBIRAPUÃ	IBIRAPUA	1898	0.8524	0.853
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17111	2ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - ITABUNA	ITABUNA	4664	0.5717	0.5991
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4890	VARA DO JURI - ITABUNA	ITABUNA	653	0.635	0.6643
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49755	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - ITABUNA	ITABUNA	1152	0.7782	0.7842
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	11868	VARA INFÂNCIA E JUVENTUDE E EXECUÇÃO DE MEDIDAS SÓCIO EDUCATIVA - ITABUNA	ITABUNA	385	0.4807	0.488
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17107	1ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - ITABUNA	ITABUNA	2805	0.5383	0.5405
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6192	2ª VARA DE FAMÍLIA, SUCESSÕES, ÓRFÃOS E INTERDITOS E AUSENTES - FEIRA DE SANTANA	FEIRA DE SANTANA	4255	0.629	0.6294
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4564	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E REGISTROS PÚBLICOS - EUNAPOLIS	EUNAPOLIS	2992	0.6872	0.6908
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5702	3ª VARA CRIMINAL E IDOSOS - FEIRA DE SANTANA	FEIRA DE SANTANA	2024	0.6122	0.6303
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4557	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - EUCLIDES DA CUNHA	EUCLIDES DA CUNHA	1433	0.5979	0.5981
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4570	1ª VARA CRIMINAL, JÚRI E EXECUÇÕES PENAIS - EUNAPOLIS	EUNAPOLIS	3343	0.7615	0.7879
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4558	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR E FAZENDA PÚBLICA - EUCLIDES DA CUNHA	EUCLIDES DA CUNHA	3360	0.7901	0.7926
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4562	VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - EUCLIDES DA CUNHA	EUCLIDES DA CUNHA	1694	0.805	0.8055
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	16392	2ª VARA CRIMINAL - EUNAPOLIS	EUNAPOLIS	2137	0.6877	0.7369
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5666	1ª VARA CRIMINAL E CRIANÇA E ADOLESCENTE - FEIRA DE SANTANA	FEIRA DE SANTANA	1999	0.8047	0.8064
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5655	3ª VARA DE FAMÍLIA, SUCESSÕES, ÓRFÃOS E INTERDITOS - FEIRA DE SANTANA	FEIRA DE SANTANA	5472	0.6814	0.6814
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5667	2ª VARA CRIMINAL E ADMINISTRAÇÃO PÚBLICA - FEIRA DE SANTANA	FEIRA DE SANTANA	2092	0.572	0.5829
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5524	1ª VARA DE FAMÍLIA, SUCESSÕES, ÓRFÃOS E INTERDITOS - FEIRA DE SANTANA	FEIRA DE SANTANA	6022	0.773	0.7736
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49696	1ª VARA DA FAZENDA PUBLICA - EUNAPOLIS	EUNAPOLIS	3665	0.755	0.756
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4567	3ª VARA CRIME - EUNAPOLIS	EUNAPOLIS	2709	0.7232	0.7238
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5471	VARA DE JURISDIÇÃO PLENA - CORIBE	CORIBE	3032	0.8119	0.812
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5474	VARA DE JURISDIÇÃO PLENA - CORRENTINA	CORRENTINA	6443	0.9644	0.9644
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6510	VARA DE JURISDIÇÃO PLENA - COTEGIPE	COTEGIPE	5586	0.9534	0.9534
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4548	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - CRUZ DAS ALMAS	CRUZ DAS ALMAS	8286	0.8952	0.8952
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49691	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - ENTRE RIOS	ENTRE RIOS	2810	0.6146	0.6147
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4721	VARA DE JURISDIÇÃO PLENA - ENCRUZILHADA	ENCRUZILHADA	4096	0.9272	0.9282
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49690	2ª VARA CRIMINAL E INFÂNCIA E JUVENTUDE - ENTRE RIOS	ENTRE RIOS	590	0.9116	0.9161
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49687	CRIMINAL, JURI, DE EXECUÇÕES PENAIS EINFÂNCIA E JUVENTUDE - DIAS DAVILA	DIAS DAVILA	2487	0.9543	0.9543
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4549	VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - CRUZ DAS ALMAS	CRUZ DAS ALMAS	1351	0.8392	0.8402
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6518	VARA DE JURISDIÇÃO PLENA - CURAÇÁ	CURACA	3940	0.8285	0.8286
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17082	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - DIAS DAVILA	DIAS DAVILA	21988	0.9554	0.9554
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49704	5ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - FEIRA DE SANTANA	FEIRA DE SANTANA	3170	0.7229	0.7267
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4576	VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - GANDU	GANDU	1389	0.8682	0.8687
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4575	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR, REGISTRO PÚBLICO E ACIDENTE DE TRABALHO - GANDU	GANDU	3330	0.8726	0.8726
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5712	VARA DO JÚRI - FEIRA DE SANTANA	FEIRA DE SANTANA	1175	0.6112	0.6499
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5484	VARA DE JURISDIÇÃO PLENA - FORMOSA DO RIO PRETO	FORMOSA DO RIO PRETO	3102	0.7741	0.7741
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	6523	VARA DE JURISDIÇÃO PLENA - GOVERNADOR MANGABEIRA	GOVERNADOR MANGABEIRA	2986	0.8593	0.8593
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49709	VARA DE EXECUÇÕES PENAIS, MEDIDAS ALTERNATIVAS E SÓCIO-EDUCATIVAS - FEIRA DE SANTANA	FEIRA DE SANTANA	3310	0.818	0.8181
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	4581	1ª VARA CRIMINAL E JURI E DE EXECUÇÕESPENAIS - GUANAMBI	GUANAMBI	2879	0.814	0.834
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5510	VARA DE JURISDIÇÃO PLENA - IAÇU	IACU	2887	0.7661	0.7662
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	5507	VARA DE JURISDIÇÃO PLENA - GUARANTINGA	GUARATINGA	2394	0.6964	0.6965
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49699	1ª VARA DA FAZENDA PUBLICA REGISTROS PÚBLICOS - FEIRA DE SANTANA	FEIRA DE SANTANA	77118	0.8265	0.8266
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17097	3ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, FAZENDA PÚBLICA E ACIDENTES DE TRABALHO - GUANAMBI	GUANAMBI	4826	0.8003	0.8009
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17098	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, FAZENDA PÚBLICA E ACIDENTES DE TRABALHO - GUANAMBI	GUANAMBI	7453	0.8121	0.8127
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17091	2ª VARA DA FAZENDA PUBLICA - FEIRA DE SANTANA	FEIRA DE SANTANA	9340	0.7954	0.7967
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17088	1VARA DE VIOLÊNCIA DOMESTICA E FAMILIAR CONTRA A MULHER - FEIRA DE SANTANA	FEIRA DE SANTANA	2686	0.5618	0.567
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	13870	1VARA DE TÓXICOS, ACIDENTES DE VEÍCULOS E DELITOS DE IMPRENSA - FEIRA DE SANTANA	FEIRA DE SANTANA	2252	0.6376	0.6451
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	18375	VARA DE REGISTROS PÚBLICOS E ACIDENTES DETRABALHO - FEIRA DE SANTANA	FEIRA DE SANTANA	477	0.2995	0.3004
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49703	4ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - FEIRA DE SANTANA	FEIRA DE SANTANA	4461	0.7322	0.7332
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49705	6ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - FEIRA DE SANTANA	FEIRA DE SANTANA	3411	0.7034	0.7042
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49702	3ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS E ACIDENTES DE TRABALHO - FEIRA DE SANTANA	FEIRA DE SANTANA	3038	0.5541	0.5544
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49706	7ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - FEIRA DE SANTANA	FEIRA DE SANTANA	4067	0.6853	0.6906
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49700	1ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - FEIRA DE SANTANA	FEIRA DE SANTANA	3570	0.7583	0.7583
Justiça Estadual	TJBA	BA	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	49701	2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS E ACIDENTES DE TRABALHO - FEIRA DE SANTANA	FEIRA DE SANTANA	3934	0.7898	0.7908
