case:concept:name	cluster_label
14225_TRT7	0.5758
14236_TRT8	0.7273
14242_TRT4	0.8485
14333_TRT16	0.6061
14530_TRT8	0.303
14554_TRT8	0.6061
14618_TRT22	0.303
14725_TRT6	0.3333
14740_TRT22	0.0909
1474_TRT15	0.0606
14785_TRT10	0.5455
14894_TRT18	0.0909
1491_TRT12	0.9091
14927_TRT18	0.5455
1496_TRT20	0.3333
14999_TRT22	0.0606
1503_TRT10	0.9091
15148_TRT18	0.3636
15158_TRT17	0.303
15235_TRT18	0.0
1530_TRT8	0.7273
15337_TRT10	0.3636
15427_TRT7	0.1212
15590_TRT7	0.6061
15600_TRT16	0.0
15613_TRT4	0.8485
15619_TRT4	0.6364
15730_TRT8	0.0909
15799_TRT18	0.3636
16060_TRT8	0.4545
16268_TRT16	0.3636
1628_TRT15	0.0
16391_TRT16	0.3333
16425_TRT18	0.1818
1647_TRT12	0.9091
1653_TRT12	0.9091
16563_TRT8	0.3636
16600_TRT8	0.0
16689_TRT7	0.0606
16738_TRT4	0.3636
16877_TRT8	0.0909
17044_TRT8	0.4848
17095_TRT8	0.8788
17142_TRT7	0.0606
1718_TRT20	0.3333
1718_TRT8	0.7273
1725_TRT24	0.0303
17276_TRT4	0.5758
17347_TRT7	0.0909
17353_TRT18	0.1818
17390_TRT8	0.0303
1746_TRT20	0.3333
1757_TRT22	0.7879
17591_TRT4	0.0
17790_TRT4	0.0606
17796_TRT8	0.3636
17861_TRT8	0.2727
17_TRT22	0.7879
18123_TRT8	0.7879
18334_TRT8	0.3939
18510_TRT4	0.3636
18556_TRT4	0.4545
18609_TRT17	0.0
18663_TRT8	0.1818
18768_TRT8	0.0606
18975_TRT17	0.5152
19280_TRT8	0.7879
19483_TRT4	0.0606
1956_TRT4	0.7879
19583_TRT4	0.0606
19642_TRT10	0.0606
19663_TRT8	0.5455
19724_TRT8	0.3939
1978_TRT21	0.3333
19834_TRT4	0.3636
19889_TRT4	0.4545
19918_TRT4	0.3636
20227_TRT4	0.3636
20416_TRT15	0.9394
20459_TRT9	0.0303
20505_TRT15	0.9697
2052_TRT14	0.3333
20576_TRT15	0.9091
20580_TRT15	0.9697
20594_TRT4	0.3636
20687_TRT10	0.0
20836_TRT8	0.3333
20933_TRT15	0.697
21107_TRT9	0.6667
21288_TRT9	0.6364
21495_TRT8	0.1818
21547_TRT4	0.3636
21555_TRT5	0.0909
2155_TRT12	0.9394
2156_TRT22	0.7879
21906_TRT15	0.697
22122_TRT9	0.4242
22157_TRT9	0.4242
22192_TRT4	0.5758
22331_TRT4	0.1515
2233_TRT15	0.3636
2239_TRT10	0.9697
22407_TRT15	0.697
22421_TRT15	0.9697
22971_TRT15	0.697
23041_TRT9	0.6364
2315_TRT10	0.9697
23725_TRT15	0.9697
23838_TRT15	0.9697
24075_TRT15	0.0
24090_TRT15	0.9394
2451_TRT7	0.0303
24554_TRT2	0.5152
24837_TRT3	0.5152
2534_TRT4	0.8485
25522_TRT15	0.2727
25557_TRT9	0.6364
25667_TRT2	0.3636
25863_TRT9	0.6667
26021_TRT3	0.4545
26173_TRT9	0.4242
26225_TRT2	0.3333
26458_TRT9	0.4242
26598_TRT15	0.3636
27011_TRT2	0.3333
27393_TRT15	0.0909
27607_TRT3	0.4545
27613_TRT15	0.5758
27814_TRT15	0.3333
27951_TRT15	0.0606
27972_TRT2	0.5455
28068_TRT15	0.0606
28085_TRT2	0.0
28231_TRT2	0.3333
28532_TRT15	0.3333
28690_TRT9	0.3636
2877_TRT14	0.7879
29037_TRT9	0.3636
29120_TRT15	0.0606
29304_TRT15	0.0606
29459_TRT15	0.0
3089_TRT7	0.303
3136_TRT15	0.303
32214_TRT8	0.0
32404_TRT8	0.1212
3284_TRT17	0.0
3346_TRT17	0.303
3370_TRT15	0.9394
3386_TRT15	0.9697
3438_TRT15	0.9697
3679_TRT12	0.9091
3747_TRT15	0.697
3762_TRT1	0.0909
40173_TRT2	0.0
40594_TRT9	0.0
41491_TRT3	0.1818
4191_TRT15	0.9697
4224_TRT15	0.9697
424_TRT12	0.9697
4293_TRT17	0.303
4348_TRT15	0.9697
4563_TRT15	0.9697
4784_TRT15	0.9697
4919_TRT12	0.9697
522_TRT11	0.2121
537_TRT20	1.0
5439_TRT15	0.9697
5443_TRT15	0.9697
5547_TRT15	0.9394
5561_TRT15	0.303
562_TRT20	1.0
5676_TRT9	0.3333
6274_TRT12	0.9091
62_TRT4	0.7273
637_TRT8	0.7273
6410_TRT15	0.9697
6454_TRT15	0.9697
6476_TRT15	0.697
6592_TRT15	0.9394
663_TRT13	0.0303
696_TRT13	0.303
7138_TRT15	0.9697
7140_TRT15	0.9697
7230_TRT15	0.9697
7262_TRT9	0.6667
7263_TRT15	0.9394
7375_TRT9	0.7879
7390_TRT15	0.9091
73_TRT18	0.303
748_TRT21	1.0
7543_TRT15	0.9697
7581_TRT9	0.8182
780_TRT14	0.0909
8001_TRT15	0.9697
8017_TRT13	0.3333
8357_TRT15	0.9697
8533_TRT13	0.0909
8610_TRT13	0.3636
8691_TRT9	0.6667
8891_TRT13	0.1818
8910_TRT9	0.0303
9020_TRT13	0.2121
9101_TRT15	0.697
9132_TRT13	0.5152
9388_TRT13	0.6061
9511_TRT15	0.9697
9590_TRT15	0.697
9797_TRT13	0.1818
9918_TRT13	0.0909
