exchange_leaf	exchange_op	exchange_subtree	prob_up	inner_similarity	trees_similarity	ARI
3	1	1	0.3	1.099	0.111955959838092	(0.9764676827547276, 5)
3	1	1	0.3	1	0.177369486051419	(0.904118954024953, 5)
3	1	1	0.3	1.002	0.212034009953825	(0.9698350245047284, 5)
3	1	1	0.3	1.193	0.195162450338361	(0.9209357963512469, 5)
3	1	1	0.5	0.989	0.127177523744578	(0.9270308620078042, 5)
3	1	1	0.5	1.218	0.19556160073369	(0.9243945785805171, 5)
3	1	1	0.5	1.163	0.159108931724621	(0.9476556500734357, 5)
3	1	1	0.5	1.392	0.131500859874179	(0.9708608759796976, 5)
3	1	1	0.5	1.155	0.205297176388418	(0.943598415127334, 5)
3	1	1	0.7	1.118	0.090722328397807	(0.946623804050785, 5)
3	1	1	0.7	1.115	0.133642145327526	(0.944092364110395, 5)
3	1	1	0.7	1.4	0.107140919225702	(0.9713962892483349, 5)
3	1	1	0.7	1.197	0.133716321828518	(0.9104521491015275, 5)
3	1	1	0.7	1.151	0.028349107461363	(0.9149917125857179, 5)
3	1	2	0.3	1.201	0.093316951440676	(0.9754566651220835, 5)
3	1	2	0.3	0.951	0.041154790916056	(0.9189121573929773, 5)
3	1	2	0.3	1.118	0.100204791406762	(0.9929972253156911, 5)
3	1	2	0.3	1.039	0.228617098354682	(0.9731059388247961, 5)
3	1	2	0.3	1.191	0.192127583024866	(0.91095747248813, 4)
3	1	2	0.5	1.453	0.215805135017442	(0.9853978920537451, 5)
3	1	2	0.5	1.327	0.325817184337124	(0.9538983629567743, 5)
3	1	2	0.5	1.195	0.144384256330437	(0.9470978146589107, 4)
3	1	2	0.5	1.144	0.103374741882954	(0.9414331373468742, 4)
3	1	2	0.5	1.246	0.168991628216685	(0.9838214797399365, 5)
3	1	2	0.7	0.935	0.12818959043356	(0.8432402369751311, 5)
3	1	2	0.7	0.913	0.128646256908709	(0.854118860078604, 5)
3	1	2	0.7	1.029	0.062400433198142	(0.8870937769717329, 5)
3	1	2	0.7	0.843	0.225939314874663	(0.9086644779652581, 5)
3	1	2	0.7	1.069	0.006886342196139	(0.9893975565229602, 5)
3	1	3	0.3	0.943	-0.065624101749083	(0.9576614780966, 5)
3	1	3	0.3	0.751	0.001354084146107	(0.9503857042219626, 5)
3	1	3	0.3	0.743	0.090023261956675	(0.9290178259825911, 5)
3	1	3	0.3	0.833	0.001218583920804	(0.9456795929710547, 5)
3	1	3	0.3	0.932	-0.046746431355824	(0.9546265074495686, 5)
3	1	3	0.5	1.044	0.119353020637773	(0.9209357963512469, 5)
3	1	3	0.5	1.089	0.139407803098201	(0.9484302844445714, 5)
3	1	3	0.5	1.015	0.180022437048379	(0.9482939469998933, 4)
3	1	3	0.5	1.13	0.198393662393734	(0.9472585572476631, 5)
3	1	3	0.5	1.147	0.150609238789676	(0.9658600657333347, 5)
3	1	3	0.7	1.039	0.233089821533829	(0.9355616092753224, 5)
3	1	3	0.7	0.889	0.091736426436178	(0.9876280848940672, 5)
3	1	3	0.7	1.15	0.053568373450462	(0.9214306283289747, 5)
3	1	3	0.7	1.324	0.264447919833086	(0.9675805208652232, 5)
3	1	3	0.7	1.223	0.195897361403515	(0.8566026604801578, 5)
3	2	0	0.3	1.254	0.196289619326201	(0.9595513848069174, 5)
3	2	0	0.3	1.291	0.249961076799095	(0.8791450703912647, 4)
3	2	0	0.3	1.312	0.220585254927997	(0.8675743196651236, 5)
3	2	0	0.3	1.316	0.192620690428178	(0.9266972636632722, 5)
3	2	0	0.3	1.315	0.152956995871247	(0.9196155944598126, 5)
3	2	0	0.5	1.308	0.107305302297572	(0.8967362931456111, 5)
3	2	0	0.5	1.55	0.179372362536681	(0.989130696860247, 4)
3	2	0	0.5	1.388	0.279878998528921	(0.9380695354781332, 5)
3	2	0	0.5	1.289	0.277610432162394	(0.9679313781321185, 4)
3	2	0	0.5	1.052	0.14214664043469	(0.967738838124896, 5)
3	2	0	0.7	1.238	0.212499247486511	(0.8956549415521865, 5)
3	2	0	0.7	1.711	0.127008034576197	(0.9895476004961749, 5)
3	2	0	0.7	1.542	0.164228816514471	(0.967738838124896, 5)
3	2	0	0.7	1.436	0.158576129571622	(0.9574649028077754, 5)
3	2	0	0.7	1.491	0.134444288612645	(0.9680801210415998, 5)
3	2	1	0.3	1.546	0.154971321419491	(0.9893975565229602, 5)
3	2	1	0.3	1.136	0.249636946732193	(0.7117026609529031, 5)
3	2	1	0.3	0.985	-0.026996271600055	(0.7907217859214268, 5)
3	2	1	0.3	1.306	0.254282377819549	(0.9150288279605063, 5)
3	2	1	0.3	1.446	0.544478989973605	(0.9167924765112173, 4)
3	2	1	0.5	1.317	0.314079426195993	(1.0, 5)
3	2	1	0.5	1.036	0.256789235048259	(0.9266972636632722, 4)
3	2	1	0.5	1.326	0.187701789718037	(0.9795671491491942, 5)
3	2	1	0.5	1.613	0.245158869650945	(1.0, 5)
3	2	1	0.5	2.169	0.251759224141121	(0.989432560599595, 5)
3	2	1	0.7	1.878	0.32953317805383	(1.0, 4)
3	2	1	0.7	1.275	0.292031153311473	(1.0, 4)
3	2	1	0.7	0.939	0.144734293748072	(0.9892460758132154, 5)
3	2	1	0.7	1.065	0.177367791766869	(1.0, 5)
3	2	1	0.7	1.088	0.089204891794428	(1.0, 5)
3	2	2	0.3	1.6	0.228434067502546	(1.0, 5)
3	2	2	0.3	1.688	0.296206916352568	(1.0, 5)
3	2	2	0.3	2.436	0.318370655270655	(1.0, 4)
3	2	2	0.3	2.051	0.12977214826786	(1.0, 4)
3	2	2	0.3	1.265	0.204655063354531	(0.8163216019731154, 5)
3	2	2	0.5	1.251	0.307498679440317	(0.7750819972122676, 5)
3	2	2	0.5	1.656	0.249366447830375	(0.9565400702373025, 5)
3	2	2	0.5	1.276	0.275678542775603	(0.9460516622343579, 5)
3	2	2	0.5	0.995	0.084157751724149	(0.9362236146443238, 5)
3	2	2	0.5	0.957	0.23386397275958	(0.9166447107122774, 5)
3	2	2	0.7	1.376	0.114317169163986	(0.8630957210313661, 5)
3	2	2	0.7	1.325	0.012619837181335	(0.8588657784750395, 5)
3	2	2	0.7	1.049	0.046382206547211	(0.7548051887331193, 5)
3	2	2	0.7	1.213	0.228997391212056	(0.7933765077469126, 4)
3	2	2	0.7	1.292	0.115997407423176	(0.8609059079052935, 5)
3	2	3	0.3	1.46	0.218740386284361	(0.9451147528867011, 5)
3	2	3	0.3	1.118	0.095253516152423	(0.9324630815184346, 5)
3	2	3	0.3	1.312	0.277261672832438	(0.900459860517002, 5)
3	2	3	0.3	1.425	0.275596784875812	(0.8951082322475604, 5)
3	2	3	0.3	1.215	0.183413253919945	(0.6235002539827957, 5)
3	2	3	0.5	1.206	0.190068392857116	(0.6031431068404867, 5)
3	2	3	0.5	1.416	0.222326229520529	(0.7052832187631289, 5)
3	2	3	0.5	1.581	0.17206466615457	(0.8563580807192788, 5)
3	2	3	0.5	1.593	0.181261884844469	(0.7402199795895226, 5)
3	2	3	0.5	1.367	-0.004145135512243	(0.8729682645243729, 5)
3	2	3	0.7	1.315	0.032349164764619	(0.8706538119248809, 5)
3	2	3	0.7	2.163	0.164590918911699	(0.9714952186981752, 4)
3	2	3	0.7	1.984	0.292077141856619	(1.0, 5)
3	2	3	0.7	2.047	0.300757006609343	(1.0, 4)
3	2	3	0.7	1.98	0.172525251455174	(1.0, 4)
3	3	0	0.3	2.444	0.179005306822395	(1.0, 5)
3	3	0	0.3	2.026	0.281817004739585	(1.0, 4)
3	3	0	0.3	1.635	0.240276150760828	(0.9096358175806981, 5)
3	3	0	0.3	1.502	0.078463235294118	(0.9495554155289505, 5)
3	3	0	0.3	1.379	0.20911733215363	(0.8880686951279446, 5)
3	3	0	0.5	2.399	0.342505971678386	(1.0, 4)
3	3	0	0.5	1.469	0.085769696608861	(0.9702419057595686, 4)
3	3	0	0.5	2.188	0.148109336607445	(1.0, 4)
3	3	0	0.5	1.936	0.199334363738733	(1.0, 4)
3	3	0	0.5	2.063	0.091819045859323	(1.0, 4)
3	3	0	0.7	1.481	0.142001726655324	(0.9149056331183756, 4)
3	3	0	0.7	2.103	0.190005190024823	(1.0, 5)
3	3	0	0.7	1.168	0.253362687709763	(0.5952107213564141, 5)
3	3	0	0.7	1.268	0.218439139500666	(0.5289659717295844, 5)
3	3	0	0.7	1.255	0.259330109668169	(0.5817007101281396, 5)
3	3	1	0.3	1.234	0.170972240579679	(0.587174814512865, 5)
3	3	1	0.3	1.183	0.169516744349869	(0.5662908572749871, 5)
3	3	1	0.3	1.221	0.188618369548285	(0.5917459490920924, 5)
3	3	1	0.3	1.094	0.347302367496786	(0.5910968146925255, 5)
3	3	1	0.3	1.105	0.189074090538187	(0.5514934263104307, 5)
3	3	1	0.5	1.061	0.336098358144796	(0.6256887746121209, 5)
3	3	1	0.5	0.919	0.254935576795209	(0.4630455335562646, 5)
3	3	1	0.5	1.079	0.21952333193252	(0.5991501973692839, 5)
3	3	1	0.5	1.102	0.292681414875149	(0.5970492359292269, 5)
3	3	1	0.5	1.199	0.268001953247146	(0.5736937152554912, 5)
3	3	1	0.7	1.26	0.295275290095668	(0.5502091835161333, 5)
3	3	1	0.7	1.129	0.225356945081111	(0.47611287050607676, 5)
3	3	1	0.7	1.13	0.216763767598678	(0.4797983751037085, 5)
3	3	1	0.7	1.071	0.303035297052128	(0.480580140064847, 5)
3	3	1	0.7	1.119	0.232830543193823	(0.46014156481678203, 5)
3	3	2	0.3	0.943	0.129282261521024	(0.6851546481589187, 5)
3	3	2	0.3	0.989	0.285575838632309	(0.5308300396361668, 5)
3	3	2	0.3	1.01	0.2440933672502	(0.5738115879087066, 5)
3	3	2	0.3	0.981	0.169739084756896	(0.789539107335094, 5)
3	3	2	0.3	0.964	0.034347649282615	(0.7433552125367093, 5)
3	3	2	0.5	1.035	0.269918651404157	(0.59591278278191, 5)
3	3	2	0.5	1.004	0.215561183916202	(0.5534941906027844, 5)
3	3	2	0.5	0.99	-0.067185206397725	(0.7721226292307048, 5)
3	3	2	0.5	1.005	0.27634958010552	(0.6147659761937225, 5)
3	3	2	0.5	0.978	0.220911857587435	(0.5902202846303788, 5)
3	3	2	0.7	0.977	0.231242612010642	(0.5804592227241862, 5)
3	3	2	0.7	0.97	0.258815490300831	(0.658307210031348, 5)
3	3	2	0.7	1.026	0.196545249409975	(0.8195345491361051, 5)
3	3	2	0.7	1.091	0.285667653909554	(0.7952421641752937, 5)
3	3	2	0.7	1.092	0.154249079066066	(0.7662180331191507, 5)
3	3	3	0.3	1.577	0.209781852146284	(0.8209977087220504, 5)
3	3	3	0.3	1.234	0.139748160886209	(0.7736266996797594, 5)
3	3	3	0.3	1.388	0.263697745815084	(0.6399272424583416, 5)
3	3	3	0.3	1.253	0.296076303346906	(0.4930801539693158, 5)
3	3	3	0.3	1.332	0.256404826795265	(0.632631077442818, 5)
3	3	3	0.5	1.229	0.274516760804328	(0.5601426448085335, 5)
3	3	3	0.5	1.102	0.112439408317482	(0.7929085703821489, 5)
3	3	3	0.5	1.249	0.179311843414299	(0.5725677793513407, 5)
3	3	3	0.5	1.187	0.238584604177726	(0.7604588717828035, 5)
3	3	3	0.5	1.032	0.214394338060279	(0.9376550355548205, 5)
3	3	3	0.7	1.001	0.114790514896939	(0.9465073429526919, 5)
3	3	3	0.7	1.162	0.088073884786806	(0.9168649761475202, 4)
3	3	3	0.7	0.855	0.177332748057767	(0.9082902124848619, 5)
3	3	3	0.7	1.066	0.154902715985914	(0.9172555998857131, 5)
3	3	3	0.7	0.999	0.214569656854759	(0.9110961002577478, 4)
4	0	0	0.3	1.049	0.262750000039067	(0.911679815278045, 5)
4	0	0	0.3	0.903	0.162202589925077	(0.8857976562240543, 5)
4	0	0	0.3	1.027	0.346869669018751	(0.8965448178677035, 5)
4	0	0	0.3	1.115	0.199163135378635	(0.9559360494510075, 5)
4	0	0	0.3	1.139	0.156701233614094	(0.9495882421071076, 5)
4	0	0	0.5	1.065	0.272860343376599	(0.9135738558731783, 5)
4	0	0	0.5	0.94	0.262844754666643	(0.8734811919497004, 5)
4	0	0	0.5	0.942	0.20317348526316	(0.8750111437392883, 5)
4	0	0	0.5	0.984	0.33760482709464	(0.8950210712396064, 5)
4	0	0	0.5	0.913	0.341846255727675	(0.8901073112452798, 5)
4	0	0	0.7	0.954	0.26347280049894	(0.9072702418035542, 4)
4	0	0	0.7	1.014	0.190142084760631	(0.9216056672751084, 5)
4	0	0	0.7	0.969	0.090261278677655	(0.8903225806451613, 5)
4	0	0	0.7	1.028	0.221926330425636	(0.8734100400446698, 5)
4	0	0	0.7	1.053	0.046349951355077	(0.910321585314054, 5)
4	0	1	0.3	1.058	0.187240119776458	(0.8887623752822433, 5)
4	0	1	0.3	0.952	0.086787964124119	(0.9373840351465513, 4)
4	0	1	0.3	1.039	0.337153658682946	(0.9007119356006522, 5)
4	0	1	0.3	1.118	0.211816081772805	(0.9201181152907947, 5)
4	0	1	0.3	0.969	0.185541545248498	(0.8794497965526136, 5)
4	0	1	0.5	1.091	0.181212648371028	(0.8116042663558896, 5)
4	0	1	0.5	1.041	0.102376038381473	(0.7955386075742201, 5)
4	0	1	0.5	1.141	0.245463390872201	(0.9343830511763874, 5)
4	0	1	0.5	1.315	0.217202755764975	(0.9698060020631862, 5)
4	0	1	0.5	1.086	0.175514731191385	(0.880877619132255, 5)
4	0	1	0.7	1.205	0.137484477047523	(0.9359507940249887, 5)
4	0	1	0.7	1.247	0.229010049172135	(0.9422001128073306, 5)
4	0	1	0.7	1.255	0.100765055386539	(0.9451147528867011, 5)
4	0	1	0.7	1.262	0.319988383599796	(0.9627310732896118, 5)
4	0	1	0.7	1.137	0.054885741063259	(0.9290178259825911, 5)
4	0	2	0.3	1.14	0.129870430735078	(0.9301102909080327, 5)
4	0	2	0.3	1.145	0.096286266939769	(0.9300255368887346, 5)
4	0	2	0.3	1.065	0.146809613914284	(0.9209357963512469, 4)
4	0	2	0.3	1.085	0.218655813204308	(0.9268365446932834, 5)
4	0	2	0.3	1.058	0.057532607469077	(0.9218400779133215, 5)
4	0	2	0.5	1.123	0.117514518035041	(0.9326591815996232, 5)
4	0	2	0.5	0.989	0.051611010753019	(0.8929621382536027, 5)
4	0	2	0.5	1.01	0.151350286040436	(0.8510785247904024, 5)
4	0	2	0.5	0.909	0.216787260393734	(0.8885663363749371, 5)
4	0	2	0.5	0.903	0.238941105568828	(0.9384934430546698, 5)
4	0	2	0.7	1.076	0.156547437299887	(0.8887199988029447, 5)
4	0	2	0.7	0.97	0.02802555698125	(0.9300255368887346, 4)
4	0	2	0.7	1.141	0.230327575472159	(0.9186334554548805, 4)
4	0	2	0.7	1.044	0.136712045588832	(0.9203197190327135, 5)
4	0	2	0.7	0.944	0.112767622734646	(0.9310626676964513, 5)
4	0	3	0.3	1.04	-0.052916497587688	(0.9210944995107433, 5)
4	0	3	0.3	0.939	0.010790549954107	(0.9082701820013193, 5)
4	0	3	0.3	1.042	0.164838632968472	(0.8501832191083272, 5)
4	0	3	0.3	0.965	0.091192898457372	(0.9565951629440502, 5)
4	0	3	0.3	1.107	0.067601739067135	(0.9548391238870985, 5)
4	0	3	0.5	1.152	0.130867872195391	(1.0, 5)
4	0	3	0.5	1.035	0.042570122231381	(0.9666517313333924, 5)
4	0	3	0.5	1.068	0.108258186985101	(0.9478759194152336, 4)
4	0	3	0.5	0.969	0.090191461685968	(0.9355351164867831, 4)
4	0	3	0.5	0.991	0.139641317034309	(0.9265045815115429, 5)
4	0	3	0.7	0.953	0.170032601980473	(0.89841250776721, 4)
4	0	3	0.7	1.108	0.091214506863311	(0.8444814541647832, 5)
4	0	3	0.7	1.222	0.138102336975408	(0.8284612004866325, 5)
4	0	3	0.7	1.17	0.09793717709704	(0.8572930338826503, 5)
4	0	3	0.7	1.34	0.077084501028995	(0.9566399347560147, 5)
4	1	0	0.3	1.282	0.171311002006848	(0.9160869682168774, 5)
4	1	0	0.3	1.582	0.213413182164898	(1.0, 4)
4	1	0	0.3	1.595	0.135365949458627	(1.0, 4)
4	1	0	0.3	1.98	0.1730539909366	(1.0, 4)
4	1	0	0.3	1.938	0.358784906759906	(1.0, 4)
4	1	0	0.5	1.84	0.103438551625508	(1.0, 5)
4	1	0	0.5	1.651	0.178603859908208	(1.0, 4)
4	1	0	0.5	1.733	0.220719687558818	(1.0, 4)
4	1	0	0.5	1.779	0.081071008701443	(1.0, 4)
4	1	0	0.5	1.249	0.171680251625702	(0.9890937071359271, 4)
4	1	0	0.7	1.307	0.166715338754812	(1.0, 5)
4	1	0	0.7	1.909	0.310366803486368	(1.0, 4)
4	1	0	0.7	1.64	0.293522377622378	(1.0, 4)
4	1	0	0.7	1.703	0.303310566245349	(1.0, 4)
4	1	0	0.7	1.745	0.254731360708535	(1.0, 4)
4	1	1	0.3	1.395	0.182162198308938	(1.0, 4)
4	1	1	0.3	1.334	0.243959718008917	(0.8659744875602512, 5)
4	1	1	0.3	1.286	0.346375165166641	(0.7944235625845971, 4)
4	1	1	0.3	1.305	0.220915288220551	(1.0, 4)
4	1	1	0.3	1.246	0.304003880253994	(1.0, 4)
4	1	1	0.5	1.179	0.178150191030683	(0.9889834939688638, 5)
4	1	1	0.5	1.082	0.122590331240095	(0.9781787560676418, 5)
4	1	1	0.5	0.991	0.220141406675577	(0.9676791748291168, 4)
4	1	1	0.5	1.145	0.194463335192991	(0.9152085471501071, 5)
4	1	1	0.5	1.222	0.133044816814312	(0.9358194148735591, 5)
4	1	1	0.7	1.045	0.170171179400545	(0.9780325949442925, 5)
4	1	1	0.7	1.047	0.045485948629306	(0.9892202481297123, 5)
4	1	1	0.7	0.902	-0.061418901225754	(0.9399266840284691, 4)
4	1	1	0.7	1.006	0.003048943785101	(0.9082896291985788, 5)
4	1	1	0.7	0.942	-0.003864991910901	(0.9896329837940896, 4)
4	1	2	0.3	1.065	0.18265530852241	(1.0, 4)
4	1	2	0.3	1.344	0.27073200443524	(1.0, 5)
4	1	2	0.3	1.235	0.09888245471015	(0.967418034753282, 5)
4	1	2	0.3	1.364	0.260646889275612	(0.9781021193017223, 5)
4	1	2	0.3	1.288	0.2161368874854	(0.9802108190688119, 5)
4	1	2	0.5	0.935	0.087100901262991	(0.9789087681755573, 5)
4	1	2	0.5	1.223	0.047828117621052	(0.9153649744668069, 5)
4	1	2	0.5	0.908	0.139939389036764	(0.6111634830894077, 5)
4	1	2	0.5	0.895	0.032184116103534	(0.6066773449768371, 5)
4	1	2	0.5	1.083	0.065508977587099	(0.8084518749916205, 5)
4	1	2	0.7	1.052	0.064383020207982	(0.8013067368444572, 5)
4	1	2	0.7	1.158	0.089276937990019	(0.8466290498985035, 5)
4	1	2	0.7	1.32	0.13827639597288	(0.9096358175806981, 5)
4	1	2	0.7	1.224	0.0645449380196	(0.8967849365953632, 5)
4	1	2	0.7	1.274	0.134131024412934	(0.8530539563860556, 5)
4	1	3	0.3	1.273	0.072173040708764	(0.9494601872580777, 5)
4	1	3	0.3	1.556	0.274557949438826	(0.9789784969759874, 4)
4	1	3	0.3	1.41	0.218973618420629	(0.9893020969664562, 5)
4	1	3	0.3	1.745	0.160370284313902	(0.9780187258052611, 5)
4	1	3	0.3	1.61	0.166487341216234	(1.0, 5)
4	1	3	0.5	2.047	0.353772959575258	(0.9672196476758697, 5)
4	1	3	0.5	1.465	0.222473324586089	(0.46070002362205825, 5)
4	1	3	0.5	1.583	0.247504592141944	(0.7343802423555369, 5)
4	1	3	0.5	1.578	0.20204766467028	(0.7924834182369507, 5)
4	1	3	0.5	1.683	0.26492518255598	(0.9354945983731039, 5)
4	1	3	0.7	2.069	0.25251289849051	(0.9672275714974211, 5)
4	1	3	0.7	1.753	0.334166788488465	(0.7668353488413668, 5)
4	1	3	0.7	1.865	0.224796807844414	(0.945968396055859, 5)
4	1	3	0.7	1.935	0.174235658071204	(0.9706853234058941, 5)
4	1	3	0.7	1.649	0.10105212630013	(0.9322403073145618, 5)
4	2	0	0.3	1.59	0.104390403608345	(0.8422400251819121, 5)
4	2	0	0.3	1.569	-0.028854398567717	(0.9805487117384224, 5)
4	2	0	0.3	1.57	0.096349684328715	(0.921613622231711, 5)
4	2	0	0.3	2.064	0.250015907588865	(0.9780462891196444, 5)
4	2	0	0.3	1.861	0.076578384337265	(0.9620850432951591, 5)
4	2	0	0.5	1.446	0.084799532780224	(0.8301895364197982, 5)
4	2	0	0.5	1.357	0.013570141180366	(0.8251600696227567, 5)
4	2	0	0.5	1.244	-0.040196647243101	(0.7510404100833963, 5)
4	2	0	0.5	1.457	0.256771258522883	(0.7423379208155078, 5)
4	2	0	0.5	1.286	0.208667864437525	(0.7774946007319393, 5)
4	2	0	0.7	1.287	0.165067096840882	(0.7294252826803749, 5)
4	2	0	0.7	1.299	0.188943730973482	(0.7937972740169191, 5)
4	2	0	0.7	1.279	0.049016939909693	(1.0, 5)
4	2	0	0.7	1.142	0.016092795993435	(1.0, 5)
4	2	0	0.7	1.578	0.117175516182267	(1.0, 4)
4	2	1	0.3	1.683	-0.01900020027484	(1.0, 5)
4	2	1	0.3	1.885	0.263096005209416	(1.0, 4)
4	2	1	0.3	1.67	0.150759483415744	(1.0, 4)
4	2	1	0.3	1.623	0.118138005955397	(1.0, 4)
4	2	1	0.3	1.5	0.152479583798399	(1.0, 4)
4	2	1	0.5	1.842	0.200541378450479	(1.0, 4)
4	2	1	0.5	1.449	0.195578498694288	(1.0, 4)
4	2	1	0.5	1.236	-0.005351980374943	(0.9782122843325464, 5)
4	2	1	0.5	1.038	0.075749057662071	(0.7524646149936384, 5)
4	2	1	0.5	0.971	0.126196347445264	(0.9236434009959439, 5)
4	2	1	0.7	1.118	0.241940122294461	(0.5110665873587328, 5)
4	2	1	0.7	1.091	0.086007893209294	(0.54659686724976, 5)
4	2	1	0.7	1.106	0.213725914397156	(0.5126146399936672, 5)
4	2	1	0.7	1.145	0.208652503045411	(0.5551759890410733, 5)
4	2	1	0.7	1.119	0.205022810249959	(0.5481432852828115, 5)
4	2	2	0.3	1.306	0.136840460442079	(0.6094624385280651, 5)
4	2	2	0.3	1.363	0.320996175297511	(0.5793929285668772, 5)
4	2	2	0.3	1.313	0.26686663805651	(0.5769043997755646, 5)
4	2	2	0.3	1.27	0.198194369868177	(0.6439308602030873, 5)
4	2	2	0.3	1.375	0.181951207279014	(0.6239050303886108, 5)
4	2	2	0.5	1.42	0.204127563966909	(0.7192679318343714, 5)
4	2	2	0.5	1.213	0.127993433555589	(0.8399261918094941, 5)
4	2	2	0.5	1.295	0.262565532857828	(0.634305002906067, 5)
4	2	2	0.5	1.165	0.156144529991843	(0.8722471632083142, 5)
4	2	2	0.5	0.961	0.22166072663217	(0.6910111201841319, 5)
4	2	2	0.7	1.068	0.081644609030134	(0.8120650412903311, 5)
4	2	2	0.7	1.175	0.123994316048787	(0.6751560824682512, 5)
4	2	2	0.7	1.136	0.029628616535798	(0.5914523718277745, 5)
4	2	2	0.7	1.146	0.075966631170717	(0.6438116416461868, 5)
4	2	2	0.7	1.137	0.208902872199481	(0.6305526892406519, 5)
4	2	3	0.3	1.259	0.040648141148198	(0.8856435512183286, 5)
4	2	3	0.3	1.141	0.109381401276929	(0.6344091542381783, 5)
4	2	3	0.3	1.236	0.251832158548604	(0.6407971336376245, 5)
4	2	3	0.3	1.204	0.135592577557387	(0.5850857353493117, 5)
4	2	3	0.3	1.028	0.072291195871647	(0.8810138054098439, 5)
4	2	3	0.5	1.164	0.147833092619556	(0.8285692006666099, 5)
4	2	3	0.5	1.124	0.067687747127952	(0.8103227571650528, 5)
4	2	3	0.5	1.244	0.137312515821479	(0.8272853634179914, 5)
4	2	3	0.5	1.158	0.182193554952966	(0.8226258980932366, 5)
4	2	3	0.5	1.256	0.303927025607747	(0.6018283442259159, 5)
4	2	3	0.7	1.148	0.269142437845293	(0.5686766167374485, 5)
4	2	3	0.7	1.249	0.093828481290201	(0.5739232162505006, 5)
4	2	3	0.7	1.12	-0.028070984893331	(0.6854974474706755, 5)
4	2	3	0.7	1.164	0.189488417204147	(0.5077166558679512, 5)
4	2	3	0.7	1.242	0.19712258120588	(0.555057140701116, 5)
4	3	0	0.3	1.287	0.13758036171026	(0.6012246903158748, 5)
4	3	0	0.3	1.271	0.239616358123727	(0.518324579525117, 5)
4	3	0	0.3	1.327	0.169830052706373	(0.5076049905173462, 5)
4	3	0	0.3	1.411	0.164720040741145	(0.5170963224668569, 5)
4	3	0	0.3	1.296	0.104568350154149	(0.5415169134731788, 5)
4	3	0	0.5	1.283	0.168287022844341	(0.5167613419583209, 5)
4	3	0	0.5	1.199	0.172653779129537	(0.5403202680471497, 5)
4	3	0	0.5	1.245	0.150915517916176	(0.46282215284424844, 5)
4	3	0	0.5	1.22	0.173805583232299	(0.5589644624368895, 5)
4	3	0	0.5	1.265	0.160437044441326	(0.5244697014867068, 5)
4	3	0	0.7	1.311	0.214859996709758	(0.4484135692629831, 5)
4	3	0	0.7	1.275	0.269812299347493	(0.45299315422342595, 5)
4	3	0	0.7	1.216	0.152174074807231	(0.518324579525117, 5)
4	3	0	0.7	1.28	0.323273117246125	(0.5016866376038006, 5)
4	3	0	0.7	1.323	0.215292798706478	(0.5521281943130512, 5)
4	3	1	0.3	1.226	0.28575040981956	(0.47839953609741953, 5)
4	3	1	0.3	1.34	0.172153385289198	(0.5904435229088901, 5)
4	3	1	0.3	1.25	0.145456349649346	(0.7701813566326543, 5)
4	3	1	0.3	1.188	0.182057153744774	(0.47935165089513637, 5)
4	3	1	0.3	0.926	0.202534659824118	(0.5108432603405509, 5)
4	3	1	0.5	1.14	0.249750916609683	(0.5091144110980814, 5)
4	3	1	0.5	1.109	-0.003700463742857	(0.6757282664019116, 5)
4	3	1	0.5	1.041	0.07326329565101	(0.6861315566589866, 5)
4	3	1	0.5	0.984	-0.060531869424354	(0.7702372846959107, 5)
4	3	1	0.5	1.294	0.071362491773848	(0.6874169506224302, 5)
4	3	1	0.7	0.973	0.289291873895537	(0.781740506277335, 5)
4	3	1	0.7	1.08	0.169438852523355	(0.8785360217031006, 5)
4	3	1	0.7	1.069	0.051341559865765	(0.5725765946760422, 5)
4	3	1	0.7	1.521	0.212360953978421	(0.6028328561232582, 5)
4	3	1	0.7	1.217	0.230349963043802	(0.5368883747514025, 5)
4	3	2	0.3	0.944	0.143128586598428	(0.668463432488188, 4)
4	3	2	0.3	0.887	0.038481976789635	(0.5426668120746372, 5)
4	3	2	0.3	0.855	0.207908030501466	(0.4719895087502825, 5)
4	3	2	0.3	1.11	0.084407218474065	(0.4537750240907237, 5)
4	3	2	0.3	1.006	0.13399698217467	(0.49262846215532663, 5)
4	3	2	0.5	0.856	0.255715538854212	(0.5643768348842503, 5)
4	3	2	0.5	0.814	-0.036892231118304	(0.674292320094915, 5)
4	3	2	0.5	0.969	0.081729370521441	(0.680540857137722, 5)
4	3	2	0.5	0.963	0.071491176522517	(0.7245675161618044, 5)
4	3	2	0.5	1.224	0.05013177263065	(0.8302053637198032, 5)
4	3	2	0.7	1.605	0.265116454295898	(0.6678899082568808, 5)
4	3	2	0.7	1.172	0.244387300000687	(0.5068233313152082, 5)
4	3	2	0.7	0.849	0.19337208085832	(0.7072247120254164, 5)
4	3	2	0.7	0.906	0.127120630021206	(0.8648033518004956, 5)
4	3	2	0.7	0.821	0.183919023448928	(0.8368992795206414, 5)
4	3	3	0.3	0.935	0.143175112968861	(0.7444983606393081, 5)
4	3	3	0.3	0.961	0.197611849545064	(0.8439523401235846, 5)
4	3	3	0.3	1.164	0.126348530067602	(0.7082534087970119, 5)
4	3	3	0.3	1.057	0.284993614198013	(0.8218010274787575, 5)
4	3	3	0.3	1.26	0.235541248092777	(0.6198458372476905, 5)
4	3	3	0.5	1.146	0.105940614090998	(0.6061760594194703, 5)
